[00:10.300 --> 00:15.520]  Gavin will be here in 20 seconds, so if there's anything derogatory you want to say about him.
[46:08.700 --> 46:09.020]  Oh, yeah.
[46:09.400 --> 46:11.480]  And it broke and then it cost...
[46:11.480 --> 46:16.420]  I had this week the next closest thing to that.
[46:16.420 --> 46:18.820]  And it's already fixed and taken care of.
[46:18.920 --> 46:21.520]  I had a light go out in my kitchen.
[46:22.100 --> 46:24.580]  Where I was just like standing under it and the light just turned off.
[46:24.700 --> 46:27.040]  And I checked all the fuses and everything and the light just wouldn't turn back on.
[46:27.620 --> 46:29.200]  You know how much it cost to fix that light?
[46:30.000 --> 46:30.440]  How much?
[46:31.100 --> 46:31.880]  $13,000.
[46:32.360 --> 46:33.320]  Oh my God.
[46:33.580 --> 46:34.040]  Wait, what?
[46:34.620 --> 46:35.060]  What?
[46:35.400 --> 46:35.840]  Yeah.
[46:36.580 --> 46:37.600]  What do you mean?
[46:40.320 --> 46:43.960]  The electric in my house is ramshackle at best.
[46:43.960 --> 46:45.360]  You know, my house is...
[46:45.360 --> 46:46.740]  It's like every house in Austin.
[46:46.880 --> 46:51.540]  It's 100 years old and it's cobbled together from like three different houses during three different generations.
[46:51.820 --> 46:55.840]  And I knew that I was going to have to do some pretty significant electric work.
[46:57.140 --> 46:59.640]  Like get the electric from the...
[46:59.640 --> 47:05.600]  Like I draw more power from the fucking pole than it can handle.
[47:05.880 --> 47:06.960]  And so I have to get the pole...
[47:06.960 --> 47:09.040]  Like the city to fucking upgrade.
[47:09.140 --> 47:10.560]  Oh, there's just a bunch of stuff going on.
[47:11.320 --> 47:19.400]  And when that light failed, it created a series of cascading problems that required me to get pretty much all the electrical in my house redone.
[47:20.100 --> 47:22.040]  So were they like ripping the walls open and stuff?
[47:23.040 --> 47:25.080]  Only one wall got ripped open.
[47:25.460 --> 47:26.460]  Most of it was on the outside.
[47:27.840 --> 47:30.120]  They had to replace all my breakers.
[47:31.620 --> 47:32.560]  Oh my God.
[47:32.760 --> 47:33.720]  Yeah, and I have three.
[47:34.020 --> 47:36.060]  Not because I have like a big house or anything, I don't.
[47:36.060 --> 47:40.320]  But because my house was built, like I said, like the first part of my house was built like in the 30s.
[47:40.400 --> 47:43.460]  And they built an addition in like the 50s and an addition in the 90s.
[47:43.520 --> 47:46.560]  And so they just kept adding breaker boxes and daisy chaining them.
[47:46.680 --> 47:47.900]  And it's just a fucking mess.
[47:48.120 --> 47:50.400]  And so I got it all fixed this week.
[47:50.740 --> 47:52.860]  I was only without power, Nick, for a day.
[47:52.980 --> 47:55.100]  So I was without power yesterday actually.
[47:55.520 --> 47:55.760]  Oh my God.
[47:55.760 --> 47:57.500]  It worked out really great that we were recording today.
[47:58.140 --> 47:58.500]  Wow.
[47:58.660 --> 47:59.600]  Got it all fixed though. Yeah.
[47:59.960 --> 48:01.460]  And it was just to fix one light?
[48:01.460 --> 48:03.580]  Well, the light, the light.
[48:04.520 --> 48:05.920]  No, it was to fix the problem.
[48:06.380 --> 48:07.900]  My house wasn't grounded properly.
[48:08.460 --> 48:15.480]  Like I had to watch these guys fucking hammer eight foot long like brass spikes into the ground.
[48:15.580 --> 48:16.600]  Grounding rod and shit.
[48:16.760 --> 48:17.680]  Yeah, grounding rods and shit.
[48:17.780 --> 48:19.440]  Like they had to do so much.
[48:19.560 --> 48:27.100]  It was basically they had to like unfuck a lot of bad like home electrician work and then upgrade everything.
[48:27.620 --> 48:29.860]  I didn't have surge protectors anywhere in my house.
[48:29.860 --> 48:31.660]  Like just had to do a bunch.
[48:31.880 --> 48:34.280]  And now I have them like in my wall next to my breakers.
[48:35.000 --> 48:37.540]  So it's like a devil's electricity situation.
[48:37.820 --> 48:38.220]  Yeah.
[48:38.880 --> 48:39.140]  Yeah.
[48:39.280 --> 48:39.640]  Yeah.
[48:40.220 --> 48:41.820]  And I mean, it sucks.
[48:42.740 --> 48:43.660]  It sucks a lot.
[48:44.160 --> 48:47.900]  It sucks a whole lot because I did not have the money to do it.
[48:47.900 --> 48:56.200]  But I feel better that the house is safer now and it's not going to burn down, you know, because the guy was like, how long you been living here?
[48:56.240 --> 48:57.040]  And I was like four years.
[48:57.080 --> 48:58.640]  And he's like, Jesus Christ, man.
[48:58.640 --> 48:59.760]  I'm glad you're OK.
[48:59.940 --> 49:00.860]  And I was like, thanks.
[49:00.920 --> 49:01.280]  Me too.
[49:02.140 --> 49:06.540]  Was there no... did nothing of that get flagged on the inspection when you bought the place?
[49:07.000 --> 49:09.120]  It was flagged that I needed to upgrade some stuff.
[49:09.220 --> 49:09.400]  Yeah.
[49:09.700 --> 49:12.100]  But not how dire the situation was.
[49:12.380 --> 49:21.640]  But I already knew that because I had had an electric guy come out and look about moving like moving some electric to the like for some like home renovation stuff.
[49:21.740 --> 49:26.560]  And he was he looked at it and he told me he was like, I'm not I wouldn't touch the electricity in your house for less than $10,000.
[49:26.900 --> 49:28.100]  And I was like, OK, don't touch it.
[49:28.100 --> 49:28.640]  See you later.
[49:29.600 --> 49:30.240]  And then.
[49:31.280 --> 49:33.100]  At the end, then it became a necessity.
[49:34.460 --> 49:36.440]  But anyway, it got fixed in like two days.
[49:36.880 --> 49:43.120]  It was just like two days of work and, you know, I decimated my savings and stuff, of course, but but my house isn't going to burn down.
[49:43.540 --> 49:48.020]  And now I'm fucking my plumbing and my electric is so fucking on point.
[49:48.400 --> 49:49.920]  I'm just trying to put in my fridge.
[49:50.140 --> 49:50.400]  Yeah.
[49:50.700 --> 49:51.800]  Focus on the positive.
[49:52.340 --> 49:52.520]  Yeah.
[49:52.800 --> 49:53.840]  What's next?
[49:54.420 --> 49:54.820]  HVAC?
[49:55.380 --> 49:55.700]  Roof.
[49:56.140 --> 49:57.520]  I know HVAC was first.
[49:57.520 --> 49:59.220]  I replaced the HVAC.
[49:59.540 --> 50:02.000]  My HVAC died three weeks after I moved into the house.
[50:02.100 --> 50:03.360]  That was the first thing, wasn't it?
[50:03.740 --> 50:03.960]  Yeah.
[50:04.120 --> 50:04.820]  Yeah, that was number one.
[50:05.020 --> 50:06.000]  OK, so roof next.
[50:06.440 --> 50:07.180]  Roof's next, I think.
[50:07.360 --> 50:07.460]  Yeah.
[50:08.560 --> 50:09.940]  Well, at least you don't have slime.
[50:11.000 --> 50:11.360]  Yeah.
[50:11.440 --> 50:12.360]  What's going on with the slime?
[50:12.760 --> 50:13.240]  Pretty similar.
[50:13.660 --> 50:13.780]  Pretty.
[50:14.440 --> 50:15.040]  Still slimy.
[50:17.580 --> 50:19.400]  Do you have an endgame with the slime?
[50:19.880 --> 50:21.120]  Are you just keeping track of it?
[50:21.300 --> 50:24.220]  I want to see if it starts consuming wildlife.
[50:25.400 --> 50:25.760]  Yeah.
[50:25.760 --> 50:30.460]  If I see bugs embedded in the slime, I'm going to start worrying.
[50:31.580 --> 50:32.820]  I think it's a good time to worry.
[50:33.880 --> 50:35.040]  I think you should scoop some of it.
[50:35.340 --> 50:36.940]  Have you taken any more process photos?
[50:37.700 --> 50:38.500]  No, I looked at it.
[50:38.700 --> 50:41.200]  Well, I think it's not changed enough.
[50:41.500 --> 50:43.580]  I'll maybe take another picture of it next week and give you an update.
[50:44.100 --> 50:44.300]  OK.
[50:45.100 --> 50:46.180]  Do you have a microscope?
[50:46.920 --> 50:47.120]  Yeah.
[50:47.820 --> 50:49.140]  Oh, you think I should take a sample?
[50:49.520 --> 50:50.700]  Why don't you take a sample?
[50:50.700 --> 50:50.920]  You should absolutely take a sample.
[50:51.020 --> 50:52.600]  Yeah, and look at it under the microscope.
[50:53.040 --> 50:53.340]  Ooh.
[50:54.060 --> 50:54.880]  That's a great idea.
[50:54.880 --> 50:57.160]  You should wear gloves probably when you do that.
[50:57.440 --> 50:59.040]  Yeah, and don't put it in your mouth.
[50:59.140 --> 51:00.960]  But, yeah, look at it with your eyes.
[51:02.100 --> 51:04.840]  Can I put some in a little jar and we'll have it in the museum?
[51:05.840 --> 51:06.420]  What if...
[51:06.420 --> 51:07.300]  Oh, I think that's a great idea.
[51:07.600 --> 51:09.000]  Stop adding things to the museum!
[51:10.680 --> 51:13.960]  Why can't we constantly add to the museum until the very last minute, Eric?
[51:15.020 --> 51:16.240]  Yeah, that's what's going to happen.
[51:16.500 --> 51:16.920]  Yeah, yeah, yeah.
[51:16.920 --> 51:18.000]  Because I have to deal with it.
[51:18.120 --> 51:21.120]  And then it's a bunch of people going, oh, well, this wasn't on this list.
[51:21.180 --> 51:22.480]  And it's like, I don't fucking know.
[51:22.640 --> 51:23.360]  Just put it there.
[51:23.360 --> 51:24.980]  And then we just have to stick stuff places.
[51:25.340 --> 51:30.340]  And we already had this conversation where I said stop adding stuff to the museum and everyone said okay.
[51:31.000 --> 51:33.360]  But we didn't know Gavin was growing an alien symbiote.
[51:34.020 --> 51:37.720]  Yeah, and don't end the cut off to the museum three months before the museum opens.
[51:37.860 --> 51:42.660]  I don't know who you think you're dictating that to, but certainly it's not me.
[51:43.260 --> 51:46.860]  You think I'm the one who's going, yeah, man, I really want to make this cut off happen.
[51:49.080 --> 51:52.100]  I don't think the slime should... I think the slime in the museum is a bad idea.
[51:52.280 --> 51:53.000]  I think it might be too dangerous.
[51:53.000 --> 51:54.740]  I'm reversing that. Yeah, I don't...
[51:54.740 --> 51:55.820]  It'd be a nice job.
[51:56.480 --> 52:01.240]  No, but somebody's going to steal the slime from the museum and then it's going to get mixed with something.
[52:01.440 --> 52:03.000]  And then there's going to be another pandemic.
[52:03.360 --> 52:04.100]  That's how that works.
[52:04.220 --> 52:05.820]  Or they're going to turn into a supervillain.
[52:05.960 --> 52:10.000]  Or it's going to be like a brain eating amoeba that wipes out a small town in Iowa.
[52:10.380 --> 52:12.340]  I was thinking this about the museum.
[52:12.420 --> 52:14.660]  I hope we actually have real security for the museum.
[52:14.940 --> 52:16.380]  Well, we're going to have no scrumping signs.
[52:17.480 --> 52:18.920]  I just don't want this stuff stolen.
[52:19.780 --> 52:22.460]  Do you think... there's no way there's going to be real security.
[52:23.060 --> 52:24.180]  I think there has to be.
[52:24.800 --> 52:25.900]  There's no way.
[52:26.200 --> 52:26.840]  What do you mean?
[52:27.080 --> 52:28.820]  It's their cherished item.
[52:29.440 --> 52:35.520]  There's got to be a bored grad student sitting on a plastic chair somewhere playing on their phone.
[52:35.920 --> 52:37.240]  To find security.
[52:38.180 --> 52:40.740]  Their cherished item is what Gavin said.
[52:40.960 --> 52:41.500]  And it's a fight.
[52:41.760 --> 52:42.980]  Yeah, I want to put slime in it.
[52:42.980 --> 52:44.600]  Yeah, but like I look at the Thrice to Meet You.
[52:44.680 --> 52:45.600]  I'm looking at it right now.
[52:45.780 --> 52:46.680]  I love that thing.
[52:46.800 --> 52:47.460]  I love it.
[52:47.860 --> 52:49.320]  I want to keep it.
[52:49.840 --> 52:52.940]  I want insurance on my Thrice to Meet You.
[52:53.520 --> 52:57.880]  You got it. I'll get a Lloyd's of London insurance policy on all this stuff.
[52:58.300 --> 53:06.540]  It would be a real insult to the tuxedo if the Thrice to Meet You gets stolen and the tuxedo is left behind like this grand heist happens.
[53:06.980 --> 53:09.440]  I do agree with that. I absolutely agree with that.
[53:09.900 --> 53:13.020]  Somebody steals the slime, but the tuxedo is untouched.
[53:14.060 --> 53:18.260]  I want to keep this stuff or it needs to be auctioned for charity, but I don't want it stolen.
[53:18.260 --> 53:24.700]  Wouldn't it be cool if we could eventually auction off some of our museum items for more than the tuxedo sold?
[53:25.720 --> 53:27.340]  We have, I think, technically.
[53:27.960 --> 53:28.380]  Have we?
[53:28.800 --> 53:33.120]  I think the fuck hats have gone for more than the tuxedo did.
[53:33.800 --> 53:34.280]  That's great.
[53:34.700 --> 53:36.100]  I think we've already surpassed that.
[53:36.440 --> 53:43.700]  I was talking about it today with someone and explaining that the value of a Don Zimmer card has shot up exponentially because of the show.
[53:43.960 --> 53:44.060]  Yes.
[53:44.320 --> 53:46.880]  It's insane. It's insane that that happened.
[53:46.880 --> 53:55.580]  I think it was a subreddit post where somebody went to like a charity, like a thrift store type thing, and they were selling the Don Zimmer card for $10.
[53:56.200 --> 54:03.680]  And the person asked about it and they said that they were set at that price because the person looked on eBay and that's what the value was at that time.
[54:03.820 --> 54:07.880]  Like we've shifted the market even within that store, which is so funny.
[54:08.440 --> 54:10.160]  I wonder what the Don Zimmer card market is now.
[54:10.440 --> 54:13.060]  You think it's going to be lower than it was?
[54:13.060 --> 54:18.360]  The way it always works with card collecting, because there's no like... when I was a kid, there was the Beckett card guide, right?
[54:18.740 --> 54:22.700]  And that was like the definitive way you looked it up. And it still exists, but nobody pays attention to it.
[54:22.960 --> 54:28.800]  Now you just... it's like whatever the most expensive it ever sold for on eBay is now what everybody considers to be the price.
[54:29.080 --> 54:34.440]  So because Don Zimmer cards sold for $10 and $15 and $20, they will forever be considered at that price.
[54:34.880 --> 54:35.540]  That's so funny.
[54:36.840 --> 54:44.580]  You know how a few episodes ago we were talking about William Hartnell, the first doctor, and how he's younger than Brad Pitt when he was the doctor and all that stuff?
[54:44.860 --> 54:45.680]  Yeah. Yes.
[54:45.980 --> 54:53.640]  In a similar vein to like people being old and stuff. I was watching The Godfather 2 last night, or G2 as TPG would call it.
[54:53.820 --> 55:02.500]  And I thought it'd be fun to go back in time to Robert De Niro here and let him know that he'll have a baby in 50 years.
[55:05.780 --> 55:12.700]  And how just weird and messed up that is. Like right there he's 50 years from having a baby.
[55:13.180 --> 55:21.200]  Have you seen the internet discourse the last week of who's hotter? Like peak De Niro or peak Pacino?
[55:21.960 --> 55:22.900]  Have you seen this at all?
[55:23.060 --> 55:27.060]  How do you... where do you weigh in on that, by the way, Eric? It's been all over the internet.
[55:27.640 --> 55:31.820]  Twitter, I guess, but like you could weigh in here. Who do you think it is?
[55:31.820 --> 55:36.760]  I mean, I've looked at the photos and it's pretty clear to me that it's Pacino, but they're both good looking dudes.
[55:36.760 --> 55:37.300]  I would say Pacino.
[55:37.860 --> 55:38.320]  Interesting.
[55:38.560 --> 55:39.500]  Yeah, I would agree with that.
[55:39.500 --> 55:49.800]  There's also a scene in Godfather 2 where De Niro is holding Pacino's character as a baby. And I think it'd be cool if they recreated that in real life.
[55:50.200 --> 55:57.600]  Like just got out Pacino to lie down in Robert De Niro's lap and leave him like... I think that'd be really nice.
[55:58.780 --> 56:10.820]  What's great about the work and the legacy of Pacino and De Niro is that they're not above that. That could happen. You just need enough money. You just need that to be in a Sandler script and you're set. That could happen.
[56:11.500 --> 56:20.340]  Man, there was a character on Survivor this week that did a Pacino... or last week that did a Robert De Niro impression and it made me not like Robert De Niro.
[56:21.940 --> 56:32.100]  That's the problem with De Niro. When people do a bad De Niro impression, it makes you dislike De Niro, even though it's not his fault. And I know people do bad Al Pacino impressions too, but I feel like they're not nearly as common.
[56:32.500 --> 56:32.600]  No.
[56:32.760 --> 56:36.040]  I mean, in that movie, De Niro's doing a Marlon Brando impression, really.
[56:36.380 --> 56:37.540]  Yeah, that's true.
[56:38.080 --> 56:48.500]  I, for some reason, I look at young De Niro in that picture, compared to the older one below, and I see the same person. I cannot see young Al Pacino in old Al Pacino.
[56:48.900 --> 56:49.340]  Really?
[56:49.340 --> 56:51.500]  No, I just don't see the resemblance.
[56:51.920 --> 56:55.280]  I totally agree with you, dude. 100%.
[56:55.280 --> 56:58.380]  Like, Godfather 1 Pacino doesn't look like that guy.
[56:59.020 --> 57:03.620]  Yeah. That's the poll result with 277,000 votes.
[57:03.620 --> 57:04.580]  Oh, wow.
[57:05.600 --> 57:06.600]  It's 50-50.
[57:07.080 --> 57:07.320]  Yep.
[57:08.240 --> 57:10.080]  Yeah, like, that's not the same guy.
[57:10.220 --> 57:12.340]  Does not look like him at all, but...
[57:14.200 --> 57:15.160]  Same guy.
[57:15.240 --> 57:16.180]  De Niro looks like De Niro.
[57:16.500 --> 57:16.700]  Yeah.
[57:17.300 --> 57:17.440]  Yeah.
[57:17.940 --> 57:20.060]  Al Pacino looks like a beetle in that photo.
[57:24.940 --> 57:27.160]  He does look like a beetle's hair.
[57:27.540 --> 57:27.740]  Yeah.
[57:27.880 --> 57:29.440]  His little turtleneck, that's so funny.
[57:29.560 --> 57:29.860]  Yeah.
[57:30.440 --> 57:31.840]  I'm fucking, I'm just so dumb.
[57:32.480 --> 57:39.920]  You told me, you told me a thing to take for what I have, and I instead ordered six more bottles of Gatorade, was my response.
[57:40.340 --> 57:42.740]  I didn't even look up what you suggested.
[57:43.200 --> 57:43.940]  Can you get it there?
[57:44.600 --> 57:46.120]  Maybe, I don't know, I should look.
[57:46.120 --> 57:52.500]  I'm already, I'm like at the tail end of it, so it feels like it would be pointless at this stage, but maybe I should.
[57:53.180 --> 57:57.500]  Could I share something that made me really laugh the other day that I discovered?
[57:58.600 --> 58:00.860]  We are a Cosmic Crisp podcast.
[58:01.680 --> 58:02.080]  Yes, we are.
[58:02.720 --> 58:10.240]  I feel like there's maybe a time in which I thought, oh, it'd be fun to like find another like Apple or something, or maybe like a free agency period.
[58:10.720 --> 58:12.060]  I don't think we can do that now.
[58:12.860 --> 58:15.260]  Cosmic Crisp is incredibly loyal to us.
[58:15.260 --> 58:23.600]  I accidentally logged into our Twitter account the other day, and I saw that we were tagged in a post.
[58:24.800 --> 58:27.600]  Let me put it in chat right now.
[58:28.700 --> 58:31.220]  This is what Cosmic Crisp tweeted a few days ago.
[58:32.140 --> 58:34.920]  Let's settle this at FacePod debate.
[58:35.220 --> 58:35.960]  Oh, my lord.
[58:36.260 --> 58:37.900]  Are you a horizontal biter?
[58:38.600 --> 58:39.720]  Biter, Jesus Christ.
[58:39.820 --> 58:42.720]  Are you a horizontal biter or a vertical biter?
[58:43.500 --> 58:44.780]  I thought that's funny.
[58:44.780 --> 58:46.800]  That's fucking crazy that they tagged the show.
[58:47.020 --> 58:47.900]  That's great.
[58:48.280 --> 58:48.900]  And we didn't reply?
[58:49.540 --> 58:50.440]  We didn't reply.
[58:50.600 --> 58:51.740]  Well, we suck at social media.
[58:52.360 --> 58:53.240]  But I looked at it.
[58:53.380 --> 58:54.620]  I just thought, oh, that's really funny.
[58:54.800 --> 58:59.100]  And then a few days passed, and I thought about, am I vertical or horizontal?
[58:59.200 --> 58:59.860]  I think it depends.
[59:00.140 --> 59:01.500]  I didn't remember the conversation.
[59:02.020 --> 59:06.780]  And then I remembered we went through a whole like vertical wiping phase discussion debate.
[59:06.960 --> 59:09.560]  And I'm assuming that the bite conversation happened.
[59:09.660 --> 59:12.200]  I don't know if any of you guys remember having that conversation.
[59:12.380 --> 59:13.040]  I don't.
[59:13.300 --> 59:14.400]  The vertical wiping conversation?
[59:14.400 --> 59:15.400]  No, the biting.
[59:15.920 --> 59:16.340]  Vertical biting.
[59:16.540 --> 59:20.820]  I remember the wiping, but I don't remember us ever having a debate about vertical biting.
[59:20.860 --> 59:24.080]  I don't know that it was a debate, but I feel like it was definitely brought up.
[59:24.540 --> 59:24.740]  Yeah.
[59:25.000 --> 59:26.080]  I feel like it was brought up.
[59:26.120 --> 59:29.860]  Because I remember talking about the way to eat an apple, and then I have a friend who
[59:30.340 --> 59:31.980]  will eat like the entire apple.
[59:32.200 --> 59:33.240]  So I think it was brought up.
[59:33.400 --> 59:37.820]  I think I'm vertical because I want to hook my top teeth over sort of the top ridge by
[59:37.820 --> 59:38.300]  the stem.
[59:38.640 --> 59:39.360]  That's crazy.
[59:39.520 --> 59:40.480]  I think it's more complicated.
[59:41.200 --> 59:47.420]  I think my first bite is vertical, and then I turn the apple sideways and go horizontal
[59:47.420 --> 59:48.240]  all the way around.
[59:49.200 --> 59:55.860]  I think it's like a vertical entry bite, like right on the fat part, as the hump is coming
[59:55.860 --> 59:56.080]  up.
[59:56.380 --> 59:59.580]  And then you just turn it sideways, and then you just eat it like a cartoon.
[01:00:00.260 --> 01:00:02.900]  So they posted that, and I thought that was really funny.
[01:00:03.000 --> 01:00:07.560]  And then like a few days passed, I thought, oh my, wait, is that a reference to the vertical
[01:00:07.560 --> 01:00:08.200]  wiping thing?
[01:00:08.200 --> 01:00:12.940]  This is fucking crazy that this Apple company is making a reference to that.
[01:00:13.060 --> 01:00:16.540]  And so I pulled up the tweet again, and then I saw, oh, there's eight comments.
[01:00:16.620 --> 01:00:17.640]  Let me go through those.
[01:00:17.760 --> 01:00:18.100]  Oh, no.
[01:00:18.320 --> 01:00:24.200]  And there were comments that were like, the account you're highlighting is a bit sketchy.
[01:00:25.240 --> 01:00:26.420]  There's one person.
[01:00:26.980 --> 01:00:32.400]  Another person said, how about not engaging with an account whose name has an embedded
[01:00:32.400 --> 01:00:33.140]  obscenity?
[01:00:33.420 --> 01:00:35.080]  And I was like, oh, this is fucking great.
[01:00:35.160 --> 01:00:35.800]  These are people.
[01:00:35.800 --> 01:00:39.360]  Every single person that replied does not follow the podcast account.
[01:00:39.520 --> 01:00:44.980]  These are all just Cosmic Crisp people that have had this thrusted into their feed and
[01:00:45.360 --> 01:00:46.980]  are now reacting to it.
[01:00:47.360 --> 01:00:53.200]  They just follow a nice, gentle Apple account that is, hey, what's up, f*** face?
[01:00:53.580 --> 01:00:59.780]  How can you be, how could you consider yourself a Cosmic Crisp person and not be intimately
[01:00:59.780 --> 01:01:03.960]  aware with the world's biggest Cosmic Crisp fan fucking podcast?
[01:01:03.960 --> 01:01:06.060]  I call bullshit on those idiots.
[01:01:06.160 --> 01:01:07.700]  They're not real Cosmic Crisp fans.
[01:01:08.180 --> 01:01:10.600]  I love that they directly tagged our account.
[01:01:10.840 --> 01:01:11.720]  It's so funny.
[01:01:11.860 --> 01:01:13.040]  The person running that is not scared.
[01:01:13.520 --> 01:01:14.500]  No, not at all.
[01:01:14.640 --> 01:01:15.920]  And there are people replying.
[01:01:16.320 --> 01:01:19.100]  And I thought, when I initially saw, like, some of the negative feedback, I was like,
[01:01:19.160 --> 01:01:20.420]  our name is censored.
[01:01:20.560 --> 01:01:22.460]  Like, you guys are being ridiculous.
[01:01:22.860 --> 01:01:24.600]  And then I realized our handle isn't.
[01:01:24.900 --> 01:01:28.480]  They just posted a f*** face unedited on their primary feed.
[01:01:28.760 --> 01:01:30.640]  And if you notice, it's their pinned tweet.
[01:01:31.060 --> 01:01:33.720]  It's the top tweet whenever you go to their account right now.
[01:01:33.720 --> 01:01:35.700]  It is the first thing you see.
[01:01:35.860 --> 01:01:37.340]  It's just f*** face.
[01:01:38.440 --> 01:01:40.180]  I checked again today.
[01:01:41.360 --> 01:01:41.800]  Phenomenal.
[01:01:41.820 --> 01:01:42.660]  Yeah, it's great.
[01:01:42.980 --> 01:01:46.840]  I checked again just to see, like, if there are any responses or if they got rid of the tweet.
[01:01:47.060 --> 01:01:48.060]  And they've doubled down.
[01:01:49.140 --> 01:01:50.920]  They're ride or die with the show.
[01:01:51.160 --> 01:01:52.360]  They will protect this show.
[01:01:53.320 --> 01:01:58.700]  Their podcast name is a reference to a famous baseball card that thematically fits our show,
[01:01:58.800 --> 01:02:01.860]  which is about friendship and embracing foolish moments we all sometimes have.
[01:02:01.940 --> 01:02:03.200]  They're also big Cosmic Crisp fans.
[01:02:03.680 --> 01:02:04.160]  Legend!
[01:02:05.180 --> 01:02:05.660]  Legend.
[01:02:07.700 --> 01:02:09.440]  That's a legend starting that account.
[01:02:09.980 --> 01:02:11.680]  I don't know who it is.
[01:02:11.920 --> 01:02:17.440]  I just, I f***ing love that, like, our closest, like, friend outside of the show is an Apple manufacturer.
[01:02:18.040 --> 01:02:18.920]  Of all the things.
[01:02:19.840 --> 01:02:21.760]  Dude, they've been true blue to us.
[01:02:21.800 --> 01:02:23.980]  Andrew, you gotta get in there and respond.
[01:02:24.600 --> 01:02:27.240]  And let them know what the official f*** face response is.
[01:02:27.680 --> 01:02:29.160]  I'm a little bit worried to do that.
[01:02:29.180 --> 01:02:32.920]  Do you think we should, for RTX, just hand out some Cosmic Crisps to attendees?
[01:02:32.920 --> 01:02:33.540]  Yes.
[01:02:35.060 --> 01:02:36.420]  Eric, what do you think of this idea?
[01:02:36.840 --> 01:02:37.880]  How about we add it to the museum?
[01:02:37.880 --> 01:02:40.380]  Oh, I don't know who we is in this situation, so I'm just not weighing in.
[01:02:40.800 --> 01:02:44.520]  That's true. You're saying we, and half of this isn't true.
[01:02:44.520 --> 01:02:44.860]  Yeah, should we do that?
[01:02:44.980 --> 01:02:47.740]  Yeah, I'll let you guys figure out if we're gonna do that.
[01:02:47.880 --> 01:02:49.500]  We to Gavin means Eric and I.
[01:02:49.960 --> 01:02:50.160]  Yeah.
[01:02:50.200 --> 01:02:51.060]  We the company.
[01:02:51.540 --> 01:02:53.060]  Cosmic Crisp, Apple, oh.
[01:02:53.480 --> 01:02:56.240]  Oh, it's a different Nick was sharing what other podcasts have covered it.
[01:02:56.380 --> 01:02:58.200]  And we definitely have had the most coverage of it by far.
[01:02:58.340 --> 01:02:58.840]  It's a great Apple.
[01:02:59.160 --> 01:03:02.400]  Yeah, I mean, we've, dude, we've, we're ride or die for Cosmic Crisp.
[01:03:02.400 --> 01:03:03.420]  A hundred percent.
[01:03:03.540 --> 01:03:03.680]  Yeah.
[01:03:04.140 --> 01:03:05.760]  When we're not accidentally eating pink ladies.
[01:03:07.440 --> 01:03:07.880]  That's...
[01:03:07.880 --> 01:03:11.220]  I haven't had a pink lady since, at least to my knowledge.
[01:03:15.460 --> 01:03:20.600]  I wonder if anybody has ever gone to the grocery store and then just switched apples around.
[01:03:20.940 --> 01:03:25.840]  So you think you're getting the pink lady, but you're getting a like a crisp delicious or whatever.
[01:03:26.240 --> 01:03:27.060]  Oh, that's horrible.
[01:03:27.480 --> 01:03:29.880]  That'd be, that'd be a terrible thing. Don't, hey, don't do that.
[01:03:30.060 --> 01:03:31.300]  Don't be an apple switcher.
[01:03:31.300 --> 01:03:36.060]  As someone who works fruit and veg, uh, that, that, that sent a tingle up my spine.
[01:03:36.480 --> 01:03:38.640]  Yeah. Don't, don't be in it. Don't do apple tricks.
[01:03:40.340 --> 01:03:41.140]  Apple tricks.
[01:03:42.820 --> 01:03:44.500]  The people have seen Stuart, by the way.
[01:03:45.460 --> 01:03:46.460]  Yeah, they have.
[01:03:46.860 --> 01:03:47.480]  He's a big hit.
[01:03:47.880 --> 01:03:49.360]  Great response to Stuart.
[01:03:49.720 --> 01:03:57.860]  A lot of people, uh, complaining about, you know, what you don't see in any of those clips is after we stopped filming, I go back and have to reset everything I did.
[01:03:58.660 --> 01:04:04.020]  I talked about it last time, but yeah, I did work in a supermarket and I did feel too guilty leaving.
[01:04:04.080 --> 01:04:08.860]  Even though it was a French supermarket, I felt too guilty leaving it in that state.
[01:04:10.460 --> 01:04:14.140]  Maybe someday in the future we can show the audience videos of Johnny Caviar.
[01:04:15.740 --> 01:04:18.440]  Oh, there is Johnny Caviar's brewing.
[01:04:18.720 --> 01:04:18.960]  Okay.
[01:04:19.100 --> 01:04:20.200]  He's got stuff cooking.
[01:04:20.820 --> 01:04:25.260]  I would be so happy if instead of Andrew, Johnny Caviar shows up for my wedding.
[01:04:27.140 --> 01:04:32.060]  God, I'm imagining Johnny Caviar being like the host of a talent show.
[01:04:32.380 --> 01:04:34.580]  Like he's the one like introducing all the acts.
[01:04:35.220 --> 01:04:35.900]  Little spotlight.
[01:04:36.420 --> 01:04:38.440]  Big time host name.
[01:04:38.740 --> 01:04:39.420]  Yeah, absolutely.
[01:04:40.380 --> 01:04:42.500]  Um, we do need to wrap up.
[01:04:42.580 --> 01:04:42.920]  Oh, right.
[01:04:43.080 --> 01:04:43.520]  More to do.
[01:04:43.820 --> 01:04:45.880]  Um, but I did want to send this quickly.
[01:04:46.500 --> 01:04:50.140]  Uh, this is from 51 minutes ago at this point.
[01:04:50.140 --> 01:04:52.580]  Who won the mall draft and Gavin is in the lead.
