[00:00.000 --> 00:04.480]  You don't technically need this car. You say that out loud to yourself.
[46:24.550 --> 46:28.190]  It's not on me to find evidence of your name not being...
[46:28.910 --> 46:30.210]  You're asking a lot of us.
[46:30.410 --> 46:30.890]  No, I'm not.
[46:30.950 --> 46:33.970]  I'm just saying that's the thing that you've said is the biggest hurdle for you.
[46:33.970 --> 46:36.710]  That was your smoking gun and it's an absurd statement.
[46:37.050 --> 46:38.330]  I've never seen his passport.
[46:38.550 --> 46:38.950]  I don't...
[46:38.950 --> 46:41.710]  I mean, he sounds just American to me.
[46:41.970 --> 46:42.750]  I could send you a photo.
[46:43.030 --> 46:44.550]  What if you don't live in Canada?
[46:45.110 --> 46:45.930]  That's a great point.
[46:46.270 --> 46:47.750]  Gavin, what if he lives in Austin?
[46:48.110 --> 46:49.170]  What if he's in like Round Rock?
[46:50.290 --> 46:52.590]  What if he's been like four miles away the whole time?
[46:52.950 --> 46:56.210]  Every time we fly him to Austin, he has to fly to Canada first.
[46:56.450 --> 46:56.810]  Yeah.
[46:57.450 --> 46:59.310]  That's why the journeys are so long.
[46:59.490 --> 47:02.290]  He's like, oh, I gotta take a ferry and then fly off a different island.
[47:02.290 --> 47:06.290]  No, he's just on the way to Canada so he can fly from Canada back to Austin.
[47:06.630 --> 47:07.950]  Now that makes sense.
[47:09.390 --> 47:13.750]  This is such a different episode in comparison to the one that just came out.
[47:13.890 --> 47:16.030]  I am gonna... you're totally right.
[47:16.350 --> 47:21.570]  And I'm so glad we didn't do these last two episodes back to back because I would go from this...
[47:21.570 --> 47:24.750]  As it is, we're gonna stop recording at four o'clock.
[47:25.350 --> 47:26.830]  I'm gonna go to bed.
[47:27.290 --> 47:29.650]  I'm physically and emotionally drained from this.
[47:29.750 --> 47:31.650]  I can't imagine if we had done them back to back.
[47:31.650 --> 47:33.350]  I'd have to go straight to the hospital.
[47:34.210 --> 47:37.570]  You'd have to admit me into a facility for exhaustion.
[47:39.010 --> 47:40.050]  That seems extreme.
[47:40.410 --> 47:44.070]  Andrew, how would you feel if one of us revealed that we were actually called something else?
[47:44.250 --> 47:44.750]  I wouldn't care.
[47:45.030 --> 47:46.990]  I mean, we don't care either.
[47:47.210 --> 47:51.650]  But what would it mean to you if we'd known you this long and never told you our real name?
[47:51.830 --> 47:54.210]  Okay, well, I think I'm a bad person to ask.
[47:54.270 --> 47:56.990]  I think I talked about it on the show before.
[47:56.990 --> 48:02.410]  There's a time a power line exploded outside of my house and fire was shooting out of it.
[48:02.510 --> 48:03.370]  And there are trees nearby.
[48:03.750 --> 48:05.130]  And I looked at it for a second.
[48:05.250 --> 48:06.390]  I thought, oh, that's no good.
[48:06.730 --> 48:08.310]  I just went back to watching TV.
[48:08.550 --> 48:10.730]  I'd be completely unfazed by this reveal.
[48:10.910 --> 48:11.570]  It would mean nothing.
[48:11.750 --> 48:13.010]  I'd just carry about my day.
[48:13.350 --> 48:13.910]  Like, oh, okay.
[48:14.190 --> 48:14.910]  That's all you'd get.
[48:16.170 --> 48:17.890]  I don't think we ever talk about this again either.
[48:18.230 --> 48:19.110]  I said my story.
[48:19.110 --> 48:19.510]  No, we shouldn't.
[48:19.630 --> 48:22.290]  We spent the last episode not talking about this enough.
[48:22.490 --> 48:26.090]  And this episode, talking about it for way too long.
[48:26.090 --> 48:27.950]  Okay, here's what I propose.
[48:28.130 --> 48:31.570]  Do you remember the movie Beer Fest?
[48:31.970 --> 48:32.290]  No.
[48:32.690 --> 48:34.170]  Well, I'm aware it exists.
[48:34.410 --> 48:35.490]  Gavin, have you seen it?
[48:35.530 --> 48:35.990]  Do you remember it?
[48:36.150 --> 48:36.830]  Did you show it to me?
[48:37.050 --> 48:37.630]  Probably, yeah.
[48:37.690 --> 48:39.630]  I think we watched it in a hotel together with Bernie and Matt.
[48:40.670 --> 48:46.190]  In that movie, the guy that plays Farva, kind of the bigger guy, he's also in Sky High.
[48:46.270 --> 48:46.690]  He's really funny.
[48:46.790 --> 48:48.890]  Anyway, he plays a character who dies.
[48:49.410 --> 48:53.910]  And then they replace him with his twin brother who looks exactly like him.
[48:53.910 --> 49:01.230]  And then he says, in my brother's honor, why don't you guys just refer to me as his name for the whole movie.
[49:01.470 --> 49:04.590]  So basically, the character dies and they replace him with him again.
[49:04.730 --> 49:05.430]  And it's the same dude.
[49:05.830 --> 49:11.130]  Maybe we should kill Raymond Somer and replace him with Andrew Panton and just move on with our lives.
[49:12.150 --> 49:12.170]  What?
[49:13.590 --> 49:15.450]  I zoned... I'm gonna be honest.
[49:15.590 --> 49:17.450]  I zoned out and I came back into death.
[49:17.450 --> 49:18.090]  Oh, for God's sake.
[49:18.550 --> 49:24.370]  I like that you tell this 25 minute elaborate story of a lot of bollocks about your name being the wrong thing.
[49:24.510 --> 49:27.750]  And then we try to tell you a 10 second story and you shoot out.
[49:27.990 --> 49:32.290]  Well, what happened was I started thinking about Super Troopers and if I like that movie.
[49:32.370 --> 49:36.390]  I don't think I do. People seem to really like Super Troopers. It's okay. It's a great movie.
[49:36.570 --> 49:38.670]  Brian Cox bite in the soap. That's a great moment.
[49:38.870 --> 49:42.930]  Getting hit in the head with a fucking maple syrup at this diner at the beginning is phenomenal.
[49:43.210 --> 49:44.810]  And when he throws up, it's real.
[49:45.070 --> 49:46.410]  Yeah. Is Super Troopers good?
[49:46.410 --> 49:50.310]  Yes. Super Troopers 2, I don't remember as well, but one is a classic.
[49:50.590 --> 49:50.850]  Okay.
[49:51.070 --> 49:56.270]  Man, I wrote down so much for this episode. I didn't... there was no chance of ever getting into it.
[49:56.390 --> 49:57.430]  What do you got? What do you got?
[49:57.670 --> 50:00.030]  Listen, before we go, let's do one thing.
[50:00.210 --> 50:00.650]  We're an hour.
[50:00.870 --> 50:02.010]  One thing. One quick thing.
[50:02.130 --> 50:02.510]  One thing.
[50:02.610 --> 50:06.470]  We can't... it's been such a downer listening to Andrew lie to us like this. We got to have something fun.
[50:06.570 --> 50:11.150]  I didn't lie. As I said, if it was a bit, I'd pretend it wasn't a bit. It's not a bit.
[50:11.150 --> 50:19.450]  You know, when you're growing up and you go to school and it's like the first time you're mixing with other humans and you sort of learn the boundaries of other humans and how they work.
[50:19.690 --> 50:26.030]  I needed to have grown up with someone like Andrew because I'm 32 years old and I have no idea how to handle this.
[50:26.230 --> 50:26.370]  Yeah.
[50:26.610 --> 50:34.570]  I mean, funny enough, at one point in this show, Gavin, you said, I am the person that you've known the longest and know the least about. And that was a very funny moment for me.
[50:38.050 --> 50:44.750]  Yeah, I've known you for so many years, yet most of my thoughts about you are my own imagination.
[50:45.150 --> 50:50.170]  Like I just imagine what you're doing or like what your life is like because I have no freaking idea.
[50:50.410 --> 50:50.710]  Yeah.
[50:51.270 --> 50:57.570]  It's weird that we've known all known each other for as long as we have and have spent in person very little time together.
[50:57.830 --> 51:02.150]  We have still yet to record an episode of F***face in person.
[51:02.330 --> 51:04.230]  I wonder when that will be, if ever.
[51:04.230 --> 51:05.110]  I don't know.
[51:05.430 --> 51:06.090]  That's a good question.
[51:06.370 --> 51:11.590]  I bet that would be a really weird episode. And I don't mean like chaotic weird, like crazy.
[51:11.790 --> 51:13.470]  I think it would just be awkward.
[51:13.830 --> 51:19.710]  Super, not awkward, but way toned down because we're not used to looking at each other while we do this.
[51:19.830 --> 51:26.170]  It's funny because we were talking about before, you know, before the pandemic, Rooster Teeth, we produced content differently.
[51:26.290 --> 51:28.590]  And then because of the pandemic, we had to start doing stuff like this.
[51:28.590 --> 51:32.930]  We wouldn't have normally done an audio only remote podcast.
[51:33.350 --> 51:37.010]  That's just not the way we, from a quality standpoint, we wanted to approach things.
[51:37.110 --> 51:39.630]  And then we figured out a way to get it done and get it.
[51:39.630 --> 51:42.110]  It turns out we can do it very high quality and do it very well.
[51:42.430 --> 51:43.750]  And now the opposite is true.
[51:43.830 --> 51:46.830]  I can't imagine ever doing a podcast with you two in person.
[51:47.090 --> 51:48.830]  Well, you and I have done loads in person.
[51:49.090 --> 51:50.990]  Yeah, I'll do it if we have to.
[51:52.770 --> 51:55.370]  I really appreciate the safety of this screen.
[51:55.730 --> 51:58.390]  And I really appreciate as much as I love you two.
[51:58.730 --> 52:04.830]  When I stop and I upload that video and then I take my headphones off, I get like, I appreciate that you're not in the room with me for a couple minutes.
[52:05.230 --> 52:11.230]  I think that you would struggle a lot more to loudly eat a salad and think you got away with it if we were in person.
[52:14.630 --> 52:15.230]  That's fair.
[52:15.550 --> 52:16.910]  So, Gav, what were you going to talk about?
[52:16.910 --> 52:22.450]  We don't have to talk about it, but let's give the audience a tease about what you want to bring to the table next week.
[52:22.610 --> 52:24.650]  We're in season two. I forgot about that whole bit.
[52:24.750 --> 52:26.910]  Yeah, what can we expect from season two?
[52:27.270 --> 52:30.870]  I bought a coat once and they forgot to take the security tag out.
[52:31.090 --> 52:32.890]  And then I just decided to leave it in.
[52:33.230 --> 52:39.190]  And I set off between 400 and 500 alarms in stores.
[52:41.210 --> 52:41.610]  Okay.
[52:42.110 --> 52:42.770]  That's a teaser.
[52:43.110 --> 52:45.090]  Is that the whole story or is there more to it?
[52:45.090 --> 52:49.390]  Well, I mean, it was a f***ing face, really, is that I could have just cut it out when I got home.
[52:49.770 --> 52:52.950]  But instead, I'm telling it now, aren't I? Well, instead, I...
[52:52.950 --> 52:54.930]  Sonic, what are we doing? Are we ending it or what?
[52:55.130 --> 52:56.270]  How old were you?
[52:56.530 --> 53:00.250]  Yeah, we're ending it. You can just end it. You can tell people to rate and subscribe.
[53:00.690 --> 53:06.410]  Alright, well, thanks for tuning in to episode 41 of Face, episode one of season two.
[53:06.690 --> 53:12.990]  Hope you tune in for episode two of season two when you find out more about Gavin's thrilling coat.
[53:12.990 --> 53:15.770]  Wait, but we already did the first episode of series two.
[53:15.910 --> 53:16.930]  Yeah, this was the first episode.
[53:17.210 --> 53:18.290]  No, last week.
[53:18.550 --> 53:19.250]  Oh, shit.
[53:19.590 --> 53:22.210]  Because this is exactly the problem. It hasn't come out yet.
[53:22.330 --> 53:25.790]  It's the week, it's the black hole of the last episode that we've fallen into again.
[53:25.870 --> 53:29.750]  It's too late. This is titled episode one of season two. This is, that's the title.
[53:29.910 --> 53:36.570]  Okay. Hello, thanks for tuning in to f***face episode 41, also known as episode two of season two.
[53:36.750 --> 53:37.750]  Episode one of season two.
[53:37.750 --> 53:44.250]  Last week we treated you to an Eric-less and Nick-less episode. We did our best to fill in with Adam.
[53:44.370 --> 53:48.170]  We talked a lot about Gavin getting hit in the head and being paranoid that people are throwing sticks at him.
[53:48.630 --> 53:56.110]  I believe we talked about some other things as well. Episode two, you heard us conclude the Raymond Saumur saga.
[53:57.190 --> 54:03.030]  I think it probably... yeah, it took about six months off my life that I won't get back now.
[54:03.630 --> 54:06.190]  I feel diminished. I feel a little bit like...
[54:06.190 --> 54:07.850]  You know how, you know how...
[54:07.850 --> 54:09.290]  No, it's over. Nope, this is over.
[54:09.370 --> 54:14.270]  Yeah, no, no, I'm saying goodbye. I'm just gonna end it. I'm just gonna... you know how Palpatine turns wrinkly?
[54:14.710 --> 54:15.890]  I've never seen Star Wars.
[54:16.050 --> 54:16.870]  Well, I'm not talking to you then.
[54:17.010 --> 54:17.550]  From the lightning.
[54:17.770 --> 54:23.590]  Yeah, from the lightning, he turns like wrinkly and old. I feel like that kind of happened to me, my soul a little bit.
[54:23.810 --> 54:26.410]  Yeah, Andrew was Samuel L. Jackson with a purple lightsaber.
[54:26.690 --> 54:30.070]  Yeah, and my Palpatine soul is wrinkled now.
[54:30.070 --> 54:36.030]  I just hope that the rest of season two is nothing like this one. I don't even want to proof this one.
[54:36.250 --> 54:38.170]  I'll be honest. I don't want to have to listen to that again.
[54:39.790 --> 54:42.730]  Oh my God, I just bent down and hit my forehead. I almost knocked myself.
[54:43.030 --> 54:43.910]  Jesus Christ. Okay, bye!
[54:45.050 --> 54:47.170]  Ow, it's a metal bar!
[54:47.250 --> 54:47.990]  It hurts!
[54:48.450 --> 54:48.810]  Fuck!
