[00:00.560 --> 00:02.980]  This podcast is brought to you by Carvana.
[39:37.800 --> 39:39.900]  while you just sat there in bed
[39:39.900 --> 39:41.780]  with no pants on eating mashed potatoes and I would still
[39:41.780 --> 39:43.460]  beat you. I love mashed potatoes that much.
[39:43.740 --> 39:45.740]  But there's no
[39:45.740 --> 39:47.880]  rigidity to it. There's no structure to it
[39:47.880 --> 39:49.960]  like there is with a sponge cake. Gavin's
[39:49.960 --> 39:51.660]  right. You would hit those mashed potatoes and they would be
[39:51.660 --> 39:53.700]  gone instantly. They would fly 30
[39:53.700 --> 39:55.700]  feet. And you're potentially dealing with
[39:55.700 --> 39:57.720]  an immediate seal in your mouth and
[39:57.720 --> 39:59.680]  up your nostrils. If you fall into a
[39:59.680 --> 40:01.860]  big mound of it you're gonna get it right
[40:01.860 --> 40:03.780]  up in there. We're assuming that you
[40:03.780 --> 40:05.660]  have some level of control and impact
[40:05.660 --> 40:07.820]  you would go side of head. You'd land on it
[40:07.820 --> 40:09.500]  like a pillow and it would be great.
[40:09.840 --> 40:11.820]  But then we pivoted
[40:11.820 --> 40:13.740]  because we argued about this and I came to the
[40:13.740 --> 40:15.680]  conclusion that if you're gonna
[40:15.680 --> 40:17.680]  faint at a table you want to do it at breakfast
[40:17.680 --> 40:19.680]  because as the meals and the table
[40:19.680 --> 40:21.880]  progresses through time it becomes more dangerous.
[40:22.080 --> 40:23.620]  The most dangerous table is
[40:23.620 --> 40:25.920]  the dinner table at a restaurant. Safest
[40:25.920 --> 40:27.580]  by far breakfast and
[40:27.580 --> 40:29.620]  name a better food to crash into than a pancake.
[40:29.900 --> 40:31.400]  Just a stack of pancakes
[40:31.400 --> 40:33.480]  it's an edible pillow. Yeah, you got a good point.
[40:33.480 --> 40:35.700]  Pancakes is a good one. Pancakes is real good.
[40:35.760 --> 40:37.420]  And you are right about dinner because you know
[40:37.420 --> 40:39.380]  dinner you've probably got maybe a fancy
[40:39.380 --> 40:41.360]  wine glass and if you land
[40:41.360 --> 40:43.500]  face first on that the stem is gonna go up
[40:43.500 --> 40:45.560]  your jugular. Plus there's probably like a
[40:45.560 --> 40:46.900]  steak knife there. Yeah.
[40:47.320 --> 40:49.540]  You might have meat on the plate and if there's
[40:49.540 --> 40:51.140]  meat there's probably a jagged bone.
[40:51.420 --> 40:53.500]  You have a flame scenario at dinner
[40:53.500 --> 40:55.540]  that you don't have at any other meal. There's gonna
[40:55.540 --> 40:57.400]  be a lit candle most likely. You know the problem with
[40:57.400 --> 40:59.720]  breakfast though is there might be hot coffee
[40:59.720 --> 41:01.620]  around. Maybe not in your world because you're scared
[41:01.620 --> 41:03.640]  of it. I'm not scared. Coffee is like the hottest
[41:03.640 --> 41:05.520]  liquid at the table. Also
[41:05.520 --> 41:07.520]  Americans cook bacon until
[41:07.520 --> 41:09.580]  it's completely rigid to
[41:09.580 --> 41:11.660]  the point where you could land on that and get some
[41:11.660 --> 41:13.620]  pretty severe scratches on
[41:13.620 --> 41:15.620]  your face. It's an interesting, yeah
[41:15.620 --> 41:17.640]  it's an interesting point. I'm
[41:17.640 --> 41:19.700]  trying to think though. In defense of our
[41:19.700 --> 41:21.580]  bacon, our American bacon, I think that
[41:21.580 --> 41:23.540]  we cook it so that it would break
[41:23.540 --> 41:25.620]  apart very easily. Why do you need bacon to
[41:25.620 --> 41:27.660]  break? You want it to be crunchy and crumbly.
[41:27.940 --> 41:29.640]  That's the best way to have bacon. When you eat a
[41:29.640 --> 41:31.760]  steak, are you annoyed when it doesn't snap in half?
[41:31.940 --> 41:33.540]  Those are different things. Totally different.
[41:33.740 --> 41:35.580]  Once again. You guys just have like
[41:35.580 --> 41:37.600]  the worst example. That's such a bad example.
[41:37.900 --> 41:39.520]  No, it's like I want all my meat
[41:39.520 --> 41:41.500]  I want to cook ribs to tender
[41:41.500 --> 41:43.400]  sort of come off the bone nicely. Cook a nice steak.
[41:43.500 --> 41:45.520]  I want my bacon to crumble
[41:45.520 --> 41:47.540]  and snap. What? Well don't you
[41:47.540 --> 41:49.480]  snap into a Slim Jim? Isn't that meat?
[41:49.820 --> 41:51.520]  Slim Jim is... Slim Jim doesn't
[41:51.520 --> 41:53.560]  snap. Snap into a Slim Jim
[41:53.560 --> 41:55.780]  is the fucking... I mean at Achievement Hunter
[41:55.780 --> 41:57.500]  it's slip into a Slim Jim but it's the same thing.
[41:57.500 --> 41:59.100]  Snap into a Slim Jim. Also
[41:59.900 --> 42:01.680]  what about burnt ends on brisket?
[42:02.000 --> 42:03.120]  Like the more cooked the better.
[42:03.480 --> 42:05.680]  The harder the better. You want to gnaw on that shit.
[42:05.960 --> 42:07.500]  Mmm. I mean we'll never agree on
[42:07.500 --> 42:09.180]  bacon. I'm European. It's never gonna happen.
[42:09.320 --> 42:11.480]  That's fair. That's fair. I'm not... I don't want to argue
[42:11.480 --> 42:13.520]  about it. It's just a weird argument that you
[42:13.520 --> 42:15.500]  think all meat should be done the same way
[42:15.500 --> 42:17.400]  is more my issue with your statement. Yeah, I gotta
[42:17.400 --> 42:19.380]  agree with Andrew. Well most meat
[42:20.960 --> 42:21.760]  is... bendy.
[42:22.440 --> 42:23.620]  What? It is!
[42:23.780 --> 42:25.600]  What do you mean most meat is bendy?
[42:26.140 --> 42:27.820]  Most meat, if you hold it at one end
[42:27.820 --> 42:28.920]  it flops at the other end.
[42:30.640 --> 42:31.700]  Okay. Pizza does
[42:31.700 --> 42:33.580]  the same. What do you mean? I don't know
[42:33.580 --> 42:35.360]  what you're talking about. What does the same?
[42:35.840 --> 42:36.920]  He thinks...
[42:37.620 --> 42:39.880]  Gavin's saying that if bacon doesn't
[42:39.880 --> 42:41.560]  flop it's not cooked
[42:41.560 --> 42:43.400]  right. It's overcooked. Yeah.
[42:43.640 --> 42:45.580]  Holding bacon at one end it shouldn't be like a
[42:45.580 --> 42:47.600]  diving board at the other end. And I'll tell you
[42:47.600 --> 42:49.680]  in America when we pick up a piece of bacon
[42:49.680 --> 42:51.480]  if it flops over we think we're gonna get
[42:51.480 --> 42:52.860]  botulism and die.
[42:54.100 --> 42:54.860]  It is undercooked
[42:55.380 --> 42:57.020]  pork. I think the main issue
[42:57.020 --> 42:59.000]  is that Americans use a different piece of the
[42:59.000 --> 43:00.420]  pig for their bacon. Yeah.
[43:00.880 --> 43:02.880]  Yeah, for sure. I don't know if that's true. You guys
[43:02.880 --> 43:04.560]  in Canada, you guys call
[43:04.560 --> 43:06.980]  ham bacon. Yeah, it's a bullshit.
[43:07.260 --> 43:08.920]  Canadian bacon is bullshit. Do you guys
[43:08.920 --> 43:11.020]  call it Canadian bacon there? Isn't that a little
[43:11.020 --> 43:12.600]  redundant? No, it's cause it's not.
[43:12.740 --> 43:14.800]  We have bacon as well. Bacon is bacon
[43:14.800 --> 43:16.600]  and there's Canadian bacon which is just like ham.
[43:16.820 --> 43:19.200]  I see. It's not good. Well that was fascinating.
[43:20.640 --> 43:21.040]  Um...
[43:21.040 --> 43:21.420]  Cool.
[43:23.660 --> 43:24.680]  Why did you break?
[43:24.940 --> 43:27.100]  I think I woke up on the wrong side of the bed today
[43:27.100 --> 43:28.700]  or something, man. I've been off all day.
[43:28.820 --> 43:31.160]  Why are you off? You know, man, I don't know
[43:31.160 --> 43:33.000]  because I'm in a good mood. I've been
[43:33.000 --> 43:35.100]  in a good mood. We just
[43:35.100 --> 43:37.120]  made it worse. No! I'm still in a
[43:37.120 --> 43:38.680]  good mood. Nothing bad happened.
[43:39.220 --> 43:41.200]  I was excited to film. I was really
[43:41.200 --> 43:42.520]  looking forward to filming today.
[43:43.000 --> 43:45.040]  And then it's one of those days where you just
[43:45.040 --> 43:46.940]  start talking and you're like, I don't like
[43:46.940 --> 43:47.640]  anything I'm saying.
[43:49.380 --> 43:49.920]  You know
[43:49.920 --> 43:51.360]  what I'm talking about? Does that never happen to you?
[43:51.520 --> 43:53.320]  No, no, no. Absolutely. That's every day.
[43:53.400 --> 43:55.180]  We're all performers. We do it all the time.
[43:55.480 --> 43:57.400]  It's not every day for me. There are days when I'm
[43:57.400 --> 43:59.160]  quite entertained by myself.
[43:59.500 --> 44:01.040]  I'm a big fan of me sometimes.
[44:01.620 --> 44:03.580]  But I'm a harsh critic of me
[44:03.580 --> 44:05.560]  as well and today, I don't like what
[44:05.560 --> 44:07.940]  this dude's talking about. I have it retroactively
[44:07.940 --> 44:09.240]  for sure, but I try not to
[44:09.240 --> 44:11.460]  do it while I'm talking.
[44:12.020 --> 44:13.580]  I try not to be halfway
[44:13.580 --> 44:15.340]  through a sentence and then I'm like...
[44:15.340 --> 44:17.420]  I'm just trying to be more self-aware.
[44:17.720 --> 44:19.540]  I love, Gavin, when you are saying something
[44:19.540 --> 44:21.340]  and realize mid-sentence, nobody
[44:21.340 --> 44:23.420]  cares. It just pivots off. It's fantastic.
[44:23.600 --> 44:25.380]  I'm a big fan of when you do that. I think it only happened
[44:25.380 --> 44:27.680]  once on this podcast when we're talking about magnifying
[44:27.680 --> 44:29.300]  glasses. You wanted this whole thing
[44:29.300 --> 44:31.340]  where it's just like, nobody cares. Sometimes you gotta
[44:31.340 --> 44:33.180]  cut your losses. Yeah, for sure.
[44:34.640 --> 44:35.460]  I have a question
[44:35.460 --> 44:36.980]  for you, Geoff. I got an answer.
[44:37.200 --> 44:39.500]  What was your bit at the start
[44:39.500 --> 44:40.960]  of this recording? What was that?
[44:41.120 --> 44:43.300]  What was the plan? What was my bit at the start
[44:43.300 --> 44:45.200]  of recording? I'm typically
[44:45.200 --> 44:47.200]  the first one here. And then you were in
[44:47.200 --> 44:49.240]  the chat, just saying like, seven
[44:49.240 --> 44:51.020]  minutes until we record
[44:51.020 --> 44:53.240]  and then you're doing a countdown. What was
[44:53.240 --> 44:54.800]  the point? What was the purpose of that?
[44:55.060 --> 44:57.660]  Here's what I said. I said, hello, castmates
[44:57.660 --> 44:59.260]  and production partners. Oh, that
[44:59.260 --> 45:01.320]  was really you? I am excited to be filming
[45:01.320 --> 45:03.360]  the first two podcast of the year
[45:03.360 --> 45:04.900]  with you. Good tidings.
[45:05.400 --> 45:07.180]  And then I said, getting close to a full crew.
[45:07.260 --> 45:09.100]  I, for one, can't wait because Nick and Eric
[45:09.100 --> 45:10.820]  and Andrew here were just waiting on Gavin.
[45:10.820 --> 45:12.900]  And then when I saw that we had seven minutes to go,
[45:12.960 --> 45:15.080]  I said, seven minute warning. I was just
[45:15.080 --> 45:16.960]  being nice?
[45:17.620 --> 45:18.800]  Polite? I don't know. There's
[45:18.800 --> 45:20.860]  no bit? No, there wasn't a bit.
[45:21.000 --> 45:22.820]  I was just like, it's the start of the new
[45:22.820 --> 45:24.500]  year. It's a fresh start. 2021.
[45:25.140 --> 45:26.420]  We're seven days into the year.
[45:26.780 --> 45:28.760]  America's on fire. I was just trying to be like,
[45:28.980 --> 45:30.680]  put some positivity forward. And everybody
[45:30.680 --> 45:32.900]  was just like, nobody would talk to me. And everybody just kept responding
[45:32.900 --> 45:34.780]  with, hmm. Well, it
[45:34.780 --> 45:36.920]  felt like a bit. No. And then I assumed
[45:36.920 --> 45:38.520]  everyone would think that it was me
[45:38.520 --> 45:40.660]  in my Geoff account. Yeah, that's what I thought.
[45:40.820 --> 45:42.560]  So then I just tried to kind of take ownership
[45:42.560 --> 45:44.540]  of it. Because I didn't know
[45:44.540 --> 45:46.620]  what you were doing and it scared me. You're just being
[45:46.620 --> 45:48.240]  positive. I thought it was a whole bit.
[45:48.460 --> 45:50.540]  Oh yeah, I stopped looking after all that. I missed all that.
[45:50.600 --> 45:50.860]  Let's see.
[45:52.160 --> 45:54.360]  I mean, there's not a lot there to look at, but
[45:54.360 --> 45:56.580]  I was expecting it to lead to somewhere
[45:56.580 --> 45:58.200]  and it was just you being nice. No, no, no.
[45:58.300 --> 46:00.400]  The only thing I had planned was
[46:00.400 --> 46:02.300]  to make a joke about how nothing happened
[46:02.300 --> 46:03.760]  has happened yet in the year.
[46:05.240 --> 46:06.380]  So I actually
[46:06.380 --> 46:08.260]  debated on even wanting to talk
[46:08.260 --> 46:10.640]  to you guys about it. We avoid politics
[46:10.640 --> 46:12.100]  on F*** Face because we talk about
[46:12.100 --> 46:14.400]  f***s and faces and farts and butts
[46:14.400 --> 46:16.280]  and stuff. So I don't want to get all political,
[46:16.480 --> 46:18.360]  but I do think it's curious that I'm the
[46:18.360 --> 46:20.280]  only American in the main
[46:20.280 --> 46:22.400]  cast and you're British and you're Canadian
[46:22.400 --> 46:24.000]  and I'd love to get some insights.
[46:24.200 --> 46:26.140]  But then I figured, you know, it's dangerous
[46:26.140 --> 46:28.080]  territory to tread on when our podcast
[46:28.080 --> 46:29.760]  is very much not about that stuff.
[46:30.060 --> 46:31.980]  So then I really didn't have anything.
[46:32.140 --> 46:34.000]  I think you psyched yourself out. Just the
[46:34.000 --> 46:36.020]  ten things I wanted to talk about
[46:36.020 --> 46:37.300]  that I know we'll never get to.
[46:38.780 --> 46:39.960]  But I feel like you
[46:40.600 --> 46:41.980]  have this list, but now you're
[46:41.980 --> 46:43.940]  proud of how much you have on this list and you don't want to
[46:43.940 --> 46:46.180]  spend it. No, I'm happy to. To the point where now
[46:46.180 --> 46:47.900]  when there's a five second
[46:47.900 --> 46:49.920]  silence, you just stay in
[46:49.920 --> 46:52.120]  silence. Yeah. They're not all winners.
[46:52.460 --> 46:53.640]  No, I just...
[46:55.080 --> 46:55.860]  Some of them are.
[46:55.980 --> 46:57.940]  Some of them are. Dude, I did some...
[46:57.940 --> 46:59.320]  I had a first.
[46:59.800 --> 47:01.320]  You want to hear one of them? I'll tell you one of them right now.
[47:01.320 --> 47:03.560]  Yeah, tell us. I'm gonna tell you one right now.
[47:03.600 --> 47:04.760]  Okay, look at this one.
[47:05.060 --> 47:07.340]  How about this one? There was a day
[47:07.340 --> 47:09.240]  during the break, I think it was after Christmas
[47:09.240 --> 47:11.280]  but before New Year's, where I
[47:11.280 --> 47:13.320]  pissed my pants in public and then
[47:13.320 --> 47:15.320]  I came home and while I was talking
[47:15.320 --> 47:17.000]  about it with Emily and Millie,
[47:17.220 --> 47:19.180]  I shit my pants. What? Really?
[47:19.300 --> 47:21.580]  What has happened to your lower half?
[47:21.760 --> 47:23.300]  Yeah, dude, I don't know. We were
[47:23.300 --> 47:25.360]  at a container store of all places
[47:25.360 --> 47:27.460]  walking around and I had to piss
[47:28.280 --> 47:29.760]  and I was like,
[47:29.760 --> 47:31.160]  I gotta go to the bathroom, I'll be right back.
[47:31.240 --> 47:33.520]  And I hate going to the bathroom in public places
[47:33.520 --> 47:35.640]  during the pandemic and stuff because it just feels extra dirty
[47:35.640 --> 47:37.760]  and you feel extra paranoid. But so I ran into
[47:37.760 --> 47:39.680]  there and it was cold so I had a jacket on
[47:39.680 --> 47:41.720]  and my belt got stuck in my jacket
[47:41.720 --> 47:43.500]  somehow and I was trying to get it off
[47:43.500 --> 47:45.680]  and I got close and
[47:45.680 --> 47:47.240]  then my zipper got hung but my dick
[47:47.240 --> 47:49.580]  had the idea that things were happening and so
[47:49.580 --> 47:51.480]  I let a little bit go, I thought,
[47:51.560 --> 47:53.280]  and then I peed and I dried off and everything
[47:53.280 --> 47:55.240]  and then I walked out and I looked down
[47:55.240 --> 47:57.600]  because something felt weird and it was
[47:57.600 --> 47:59.720]  way more than a little bit. It was like
[48:00.500 --> 48:01.860]  I pissed hard
[48:02.200 --> 48:03.960]  in like brown, like tan
[48:03.960 --> 48:05.660]  pants so I had like a big
[48:05.660 --> 48:07.660]  brown piss middle and
[48:07.660 --> 48:09.740]  I just ran and I picked up a box
[48:09.740 --> 48:12.020]  and I just held it at lap height
[48:13.120 --> 48:13.740]  and I fucking
[48:13.740 --> 48:15.700]  walked around the container store until I found Emily and
[48:15.700 --> 48:17.640]  Millie and I was like, we gotta go. And they're like,
[48:17.660 --> 48:19.140]  we're not done shopping. I'm like, alright, well
[48:19.760 --> 48:21.740]  you know, okay. And then they didn't
[48:21.740 --> 48:23.780]  notice that I was holding it weird so I didn't say anything for a while
[48:23.780 --> 48:25.600]  and they were like lollygagging so then
[48:25.600 --> 48:27.040]  eventually I was like, hey,
[48:27.560 --> 48:28.940]  can we get out of here? I
[48:29.580 --> 48:31.600]  had an accident. And they're like, oh no, are you
[48:31.600 --> 48:33.440]  okay? What's wrong? And I was like, I kinda
[48:33.440 --> 48:35.580]  pissed my pants. And they're like, ha ha
[48:35.580 --> 48:37.560]  no really. And then I moved the box and
[48:37.560 --> 48:39.580]  showed and their eyes got so
[48:39.580 --> 48:41.620]  big and they started laughing so
[48:41.620 --> 48:43.040]  loud and then Emily
[48:43.600 --> 48:45.580]  pointed and there were
[48:45.580 --> 48:47.320]  people looking and
[48:47.320 --> 48:49.500]  everybody in the container
[48:49.500 --> 48:51.540]  store from that moment heard the conversation
[48:51.540 --> 48:53.580]  about how I pissed my pants because Emily was
[48:53.580 --> 48:55.440]  repeating everything I said at volume
[48:55.440 --> 48:57.520]  and Emily was not being subtle
[48:57.520 --> 48:59.280]  either. And then I got home
[48:59.280 --> 49:01.480]  and I dried off and
[49:01.480 --> 49:03.460]  then I thought
[49:03.460 --> 49:05.700]  like, uh, that was crazy
[49:05.700 --> 49:07.620]  right? And we were talking about it. And I was
[49:07.620 --> 49:09.380]  like, yeah, that was kind of embarrassing. And then I had to fart
[49:09.380 --> 49:11.620]  and so I moved my leg a little bit. It was one
[49:11.620 --> 49:13.700]  of those, you know how you have a fart that's like a slow
[49:13.700 --> 49:14.960]  bubble that you can feel coming
[49:15.720 --> 49:17.620]  out of you? And then it like comes
[49:17.620 --> 49:19.620]  out of your butt and then it does like a satisfying little
[49:19.620 --> 49:20.900]  pop, a little fart pop?
[49:21.300 --> 49:22.800]  Uh, I had one of those except
[49:22.800 --> 49:24.880]  it was a wet pop. And then so I had to run to
[49:24.880 --> 49:26.780]  the bathroom and then I came back
[49:26.780 --> 49:28.840]  after I had to take a shower and everything and they
[49:28.840 --> 49:31.100]  were like, where are you? And I was like, uh,
[49:31.220 --> 49:32.800]  you guys didn't know, you guys didn't see me shit
[49:32.800 --> 49:34.740]  my pants there? And they just, I guess they
[49:34.740 --> 49:36.820]  hadn't known. So I realized that I outed myself
[49:36.820 --> 49:38.840]  and I didn't have to. I just like the
[49:38.840 --> 49:40.660]  idea of all of your underwear
[49:40.660 --> 49:42.840]  in your drawer, just, oh, they don't know which one's
[49:42.840 --> 49:44.760]  gonna be taken for the day. And the
[49:45.200 --> 49:46.620]  underwear you picked that morning had
[49:46.960 --> 49:48.340]  absolutely no idea what was coming.
[49:48.340 --> 49:50.040]  It was gonna be piss and shit.
[49:50.560 --> 49:52.320]  Also, you were bragging
[49:52.320 --> 49:54.340]  recently on a f*** face that you don't
[49:54.340 --> 49:56.380]  vomit much. No, never. Do you
[49:56.380 --> 49:58.440]  shit and piss yourself more than you throw
[49:58.440 --> 50:00.080]  up? Yeah. Yeah, I think so.
[50:00.380 --> 50:02.380]  I mean, you make it say like
[50:02.380 --> 50:04.360]  listen, I don't want to sound like
[50:04.360 --> 50:06.340]  I piss myself. It was a one
[50:06.340 --> 50:08.500]  time, currently, a one time thing.
[50:08.920 --> 50:10.320]  I definitely shit my
[50:10.320 --> 50:12.460]  pants way more than I would ever
[50:12.460 --> 50:14.380]  pee my pants. I have now officially
[50:14.380 --> 50:16.480]  pissed my pants while I peed
[50:16.480 --> 50:18.380]  the bed one time when I was still
[50:18.380 --> 50:19.800]  married to my ex-wife. And then
[50:20.240 --> 50:22.320]  this time, yeah. So I've
[50:22.320 --> 50:24.480]  peed myself as an adult twice. I have
[50:24.480 --> 50:26.280]  shit myself many times. I've shit myself
[50:27.140 --> 50:28.460]  probably four or five times in the last
[50:28.460 --> 50:30.440]  year. I thought it would get
[50:30.440 --> 50:31.400]  better when I quit drinking, but
[50:32.140 --> 50:34.440]  it's just different shits now. It makes me wonder
[50:34.440 --> 50:36.260]  how many, like in the next decade,
[50:36.680 --> 50:38.620]  how many times do you think you'll shit yourself?
[50:39.180 --> 50:40.180]  And, oh, maybe we should
[50:40.180 --> 50:42.280]  predict it. Maybe we can, like, place bets.
[50:42.520 --> 50:44.420]  I would say I average
[50:45.000 --> 50:45.880]  shitting myself
[50:46.360 --> 50:48.380]  three times a year. So probably 30
[50:48.380 --> 50:50.280]  times in the next decade. That's a lot.
[50:50.360 --> 50:52.260]  Unless things get worse. You know,
[50:52.420 --> 50:54.420]  I'll be 55 by
[50:54.420 --> 50:56.300]  then. I don't imagine things will improve.
[50:57.080 --> 50:58.060]  So, you know,
[50:58.280 --> 51:00.500]  we could probably throw another 5 to 10 shits
[51:00.500 --> 51:01.760]  in there, easily,
[51:02.320 --> 51:04.300]  just to account for, you know,
[51:04.420 --> 51:06.400]  the declination of my body. So what
[51:06.400 --> 51:08.420]  is that, 35? Yeah, I think 35
[51:08.420 --> 51:10.420]  I will shit myself 35 times in the next
[51:10.420 --> 51:11.720]  10 years. How about you, Andrew?
[51:12.140 --> 51:12.540]  Um,
[51:14.240 --> 51:15.700]  maybe twice? Nonsense.
[51:15.800 --> 51:17.920]  Maybe? Enjoy it while you can.
[51:18.280 --> 51:19.240]  Life catches up to you.
[51:19.740 --> 51:21.940]  Your asshole is gonna catch up to you, buddy.
[51:22.340 --> 51:23.620]  Well, is the number raising with you?
[51:23.680 --> 51:25.820]  With age? I just assume in my head
[51:25.820 --> 51:27.420]  that this has been your lifetime average.
[51:27.560 --> 51:29.660]  Well, I think now a lot of it's age
[51:29.660 --> 51:30.640]  before I think it was
[51:32.060 --> 51:32.960]  booze, you know?
[51:33.200 --> 51:35.600]  So I think I wasted my good anal
[51:35.600 --> 51:37.740]  years being
[51:37.740 --> 51:39.840]  shitting my pants because I was drunk.
[51:39.840 --> 51:41.300]  You gave your best years a handicap.
[51:41.440 --> 51:43.700]  I gave my best years to the bottom of the bottle.
[51:44.700 --> 51:46.040]  My best butt years
[51:46.040 --> 51:46.680]  are behind me.
[51:47.380 --> 51:49.760]  It's unfortunate. For me, I feel like
[51:49.760 --> 51:51.840]  shitting and throwing up are directly
[51:51.840 --> 51:53.560]  related to how much I travel.
[51:53.920 --> 51:55.860]  Like, I have shit myself more in other
[51:55.860 --> 51:57.900]  countries than the one I
[51:57.900 --> 51:59.860]  live in. And it's usually just food poisoning
[51:59.860 --> 52:01.560]  or new diet or like new
[52:01.560 --> 52:03.700]  gut climate. You are
[52:03.700 --> 52:05.880]  very, very sensitive
[52:06.880 --> 52:07.880]  to different
[52:07.880 --> 52:09.740]  foods in different locations. I've noticed that about you.
[52:09.820 --> 52:11.800]  You have a very sensitive tummy when it comes to that stuff.
[52:12.000 --> 52:13.980]  Not that it stops you from eating, but I've
[52:13.980 --> 52:15.900]  noticed over the course of all of our travel
[52:15.900 --> 52:17.160]  we've traveled together extensively
[52:17.980 --> 52:18.980]  that your tummy
[52:20.040 --> 52:21.720]  definitely is affected by
[52:21.720 --> 52:23.900]  locale a lot. I think there's a direct
[52:23.900 --> 52:25.220]  attack going on there. I have
[52:25.740 --> 52:28.140]  thrown up more from Australians
[52:28.140 --> 52:29.720]  cooking me bad food than
[52:29.720 --> 52:31.180]  I think any other single thing.
[52:31.520 --> 52:33.740]  Every time we do an event in Australia
[52:33.740 --> 52:35.460]  you know, in the past we've gone to
[52:36.160 --> 52:37.560]  cookouts and barbecues and
[52:37.560 --> 52:39.300]  stuff and a bunch of community there and they were
[52:39.300 --> 52:41.380]  cooking up stuff. I throw up
[52:41.380 --> 52:43.540]  every single time from poorly
[52:43.540 --> 52:45.520]  cooked Australian meat and I don't know
[52:45.520 --> 52:47.500]  why. It just is the exact same
[52:48.020 --> 52:49.500]  stuff, surely. It's a dead
[52:49.500 --> 52:51.180]  cow. I have an idea about that.
[52:51.680 --> 52:53.560]  I think that they're poisoning you because
[52:53.560 --> 52:55.100]  you're British and they don't like that.
[52:55.820 --> 52:56.980]  I think that
[52:57.720 --> 52:59.100]  even if it's subconscious
[52:59.100 --> 53:01.380]  I think Australians serve British
[53:01.380 --> 53:03.440]  people bad meat because they don't
[53:03.440 --> 53:05.260]  like them. I also, for the record,
[53:05.400 --> 53:07.580]  I think the entire world does that to Americans
[53:07.580 --> 53:09.380]  as they should. I mean I
[53:09.380 --> 53:11.240]  get it. Listen,
[53:11.440 --> 53:13.220]  I get it. But I think we just
[53:13.220 --> 53:15.200]  it's kind of like Princess Bride, right?
[53:15.420 --> 53:17.140]  Our stomachs are tougher
[53:17.140 --> 53:19.060]  because we get poisoned by way more countries.
[53:20.340 --> 53:21.460]  Whenever I think of
[53:21.460 --> 53:23.380]  Australia now, one of my first
[53:23.380 --> 53:25.180]  mental images is like a hotel
[53:25.180 --> 53:27.040]  toilet with vomit in it.
[53:27.200 --> 53:29.200]  And that's unfortunate because I really like Australia
[53:29.200 --> 53:31.280]  as a place. It's just a shame about
[53:31.280 --> 53:32.640]  all the people trying to poison me.
[53:32.860 --> 53:35.080]  It is a shame. Australia is fantastic, dude.
[53:35.160 --> 53:37.300]  Yeah, I love it. Also, I gotta say, I'm looking at my notes
[53:37.300 --> 53:38.700]  number two on my list.
[53:39.120 --> 53:41.440]  I have to say I was so
[53:42.180 --> 53:42.620]  just
[53:44.060 --> 53:45.020]  overjoyed by the
[53:45.020 --> 53:47.140]  nose flap response I got on social
[53:47.140 --> 53:49.120]  media. It was weeks ago now because
[53:49.120 --> 53:51.160]  we talked about this so long ago, but I mentioned
[53:51.160 --> 53:53.200]  how I can turn smell off and I have nose flaps.
[53:53.340 --> 53:55.240]  I was amazed at how
[53:55.240 --> 53:57.200]  many people, probably more people
[53:57.200 --> 53:59.220]  reached out about this one thing than
[53:59.220 --> 54:01.120]  maybe anything that
[54:01.120 --> 54:02.480]  I've been reached out to
[54:03.120 --> 54:05.140]  for related to Rooster Teeth in years.
[54:05.320 --> 54:06.680]  It was unbelievable.
[54:06.920 --> 54:08.800]  Let me get this straight. You can
[54:08.800 --> 54:11.040]  take in a big, deep breath
[54:11.040 --> 54:13.280]  through your nose, sucking in all that air,
[54:13.600 --> 54:15.260]  but because your flap is shut,
[54:15.360 --> 54:16.460]  you don't smell the air.
[54:17.440 --> 54:19.060]  It's more like where
[54:19.060 --> 54:21.100]  the smell is, there's
[54:21.100 --> 54:23.240]  a valve, or to me it feels like a
[54:23.240 --> 54:25.240]  flap. And I've heard other people say that that's
[54:25.240 --> 54:27.180]  the closest approximation they can have, but
[54:27.180 --> 54:29.040]  they don't think it's a flap. That's like a muscle,
[54:29.220 --> 54:31.320]  I guess. And I just like, you just shut it.
[54:31.440 --> 54:32.760]  Then you just don't smell. Can I
[54:32.760 --> 54:35.160]  have an endoscope? Can I shove it up your
[54:35.160 --> 54:37.120]  nose and you close the flap and
[54:37.120 --> 54:38.780]  I'll see if I can see it? Yeah.
[54:39.120 --> 54:41.180]  Yeah, I think so. I think that'd be a good video once we
[54:41.180 --> 54:43.060]  can, uh, probably
[54:43.060 --> 54:44.500]  the worst thing to do in a
[54:45.700 --> 54:46.880]  COVID pandemic is be
[54:46.880 --> 54:48.200]  messing around in your mucus.
[54:50.280 --> 54:51.000]  Yeah, no,
[54:51.120 --> 54:52.940]  for sure. Anyway, I just wanted to say
[54:53.400 --> 54:54.920]  I've been wildly
[54:54.920 --> 54:56.880]  amazingly disappointed
[54:56.880 --> 54:58.820]  in the lack of sympathy
[54:58.820 --> 55:00.860]  or help or response for my
[55:00.860 --> 55:03.000]  sock problem, but the nose flap response
[55:03.000 --> 55:04.980]  was truly fantastic. So thanks to the
[55:04.980 --> 55:06.860]  audience for that. Also, wanna let you guys know
[55:06.860 --> 55:08.800]  I tried something new the other day and I highly recommend
[55:08.800 --> 55:10.500]  you do it if you ever get a chance.
[55:11.020 --> 55:12.480]  Fart into a hot blow dryer.
