[00:00.000 --> 00:04.920]  Does it ever feel like you're a marketing professional just speaking into the void?
[44:58.580 --> 45:07.700]  When you said drop burger, I was thinking about in movies where a character jumps off a building and falls through multiple awnings to safely land.
[45:08.020 --> 45:17.280]  If there was, like, a cooking method of that, where, like, you could get the exact doneness you wanted based on how many things it fell through.
[45:18.020 --> 45:19.120]  Like how many heat zones?
[45:19.600 --> 45:23.640]  Yeah, or like, I don't know, you can't really... there's no way to, like, heat those.
[45:24.020 --> 45:25.980]  And then they'd break, it would be a terrible product.
[45:26.420 --> 45:28.340]  Where would you get one of those to replace?
[45:28.520 --> 45:34.320]  What an annoying thing to have Indiana Jones break seven of those in the apartment complex that you own.
[45:34.460 --> 45:35.020]  Or whatever.
[45:36.100 --> 45:37.880]  I don't know where you'd get one of those.
[45:38.260 --> 45:39.340]  Where do you get one of those?
[45:39.880 --> 45:40.040]  eBay.
[45:41.220 --> 45:41.640]  eBay?
[45:42.320 --> 45:43.680]  eBay? You want a second-hand awning?
[45:43.720 --> 45:45.540]  It's an insane way to get an awning.
[45:45.720 --> 45:46.480]  You never know.
[45:46.680 --> 45:49.040]  I don't think I've ever seen an awning in the wild.
[45:49.520 --> 45:55.860]  My cousin used to work for an awning company that would install awnings at, like, restaurants and commercial buildings and stuff.
[45:55.860 --> 45:56.500]  I could ask him.
[45:56.860 --> 46:00.420]  Do you think there's a company that sells awnings and mattresses and it's called Awnings and Yawnings?
[46:01.340 --> 46:02.460]  Awnings and Yawnings?
[46:03.040 --> 46:05.420]  Oh, man, that's brilliant!
[46:06.860 --> 46:07.140]  Yeah.
[46:08.160 --> 46:18.720]  If we ever had a... if we ever had, and I've thought about this a few times, a subdivision of regulation where we just make merch of all the fake companies and ideas that we...
[46:18.720 --> 46:23.720]  I would love an Awnings and Yawnings t-shirt for the fake Awnings and Yawnings company.
[46:23.720 --> 46:27.080]  All these, like, uniform-owned companies that no one's heard of.
[46:27.520 --> 46:27.960]  That don't exist.
[46:28.540 --> 46:29.780]  Exist only in t-shirt form.
[46:30.700 --> 46:31.180]  Empower!
[46:31.820 --> 46:38.320]  Jen has ordered a decadent seafood tower, king crab legs, lobster tails, and a waterfall of caviar.
[46:38.620 --> 46:39.520]  Pricey? You bet.
[46:39.720 --> 46:44.100]  But Jen worked with Empower on her savings and investment strategy and planned for splurges like these.
[46:44.280 --> 46:46.500]  She got good at money, so she can be a little bad.
[46:46.740 --> 46:47.560]  Ooh, champagne!
[46:48.040 --> 46:50.080]  Empower. Invest well, live a little.
[46:50.320 --> 46:51.960]  Start today at Empower.com.
[46:51.960 --> 46:54.720]  Past performance is not indicative of future returns. Investing involves risk. You may lose money.
[46:54.820 --> 46:59.100]  Advisory services are provided for a fee by Empower Advisory Group, LLC, EAG, a registered investment advisor with the Securities and Exchange Commission.
[46:59.200 --> 47:00.160]  OMG, those shrimps are really jumbo.
[47:00.460 --> 47:03.980]  This summer, try the new Strato Frappuccino blended beverage at Starbucks.
[47:04.340 --> 47:10.920]  It's the classic blended iced coffee you know and love, now topped with a creamy layer of handcrafted brown sugar cold foam.
[47:11.260 --> 47:12.780]  Available for a limited time.
[47:13.040 --> 47:15.100]  Your Strato Frappuccino is ready at Starbucks.
[47:16.260 --> 47:24.400]  I had something happen to me in my car a couple days ago, two days ago, three days ago now, that made me think I was losing my fucking mind.
[47:24.540 --> 47:25.640]  Can I share that with you?
[47:25.940 --> 47:26.540]  Yeah, of course.
[47:26.760 --> 47:31.700]  I got into my car the other day, which I know very well because it's been my car, sorry, Gavin's car, for a very long time.
[47:31.800 --> 47:32.100]  Thank you.
[47:32.260 --> 47:34.020]  It's not new to me or anything.
[47:34.020 --> 47:41.800]  But I got in my car and I looked down to change the temperature on the, looked down to change the temperature.
[47:43.360 --> 47:47.860]  And I'm going to show you, that's the dashboard where you can see the temperature gauge, right?
[47:48.220 --> 47:48.500]  Nice.
[47:48.580 --> 47:52.660]  And I noticed that next to me on mine, where it says 69, it's blue.
[47:52.800 --> 47:55.220]  And then over on the other side, it was orange and said 69.
[47:55.520 --> 47:58.500]  And it's always been white the entire time I've owned my car.
[47:58.760 --> 48:03.620]  And so when I sat in and I was driving and I looked down and I go, why the fuck is this side blue and this side red?
[48:03.620 --> 48:07.500]  And then I thought like, oh, is it like, do I have the heat on one side and the cool on the other side?
[48:07.660 --> 48:09.680]  But it's no, because it's the same temperature dialed in.
[48:09.800 --> 48:12.100]  And I'm thinking, did my car...
[48:12.640 --> 48:13.260]  We'll get there.
[48:13.500 --> 48:15.120]  Did my car, I'd love to know it if you do know.
[48:15.220 --> 48:17.200]  Did my car update in some way?
[48:17.540 --> 48:19.640]  And I got some sort of a firmware update.
[48:21.820 --> 48:25.540]  And, but then I thought, no, because that's never happened before.
[48:25.540 --> 48:32.540]  I've had this car for like five years and it's never had an auto update to like the dashboard firmware or anything without me taking it into the dealer.
[48:32.540 --> 48:39.420]  And so I thought, well, next time I stopped, I sat in the car and I like looked through the settings and it's like, is this something I accidentally enabled?
[48:39.600 --> 48:40.840]  I was losing my fucking mind.
[48:41.020 --> 48:42.080]  Well, what is going on here?
[48:42.100 --> 48:42.620]  I'm looking at the settings.
[48:42.680 --> 48:44.700]  I can't find anything that's changed.
[48:44.880 --> 48:49.860]  There's no setting to change like the color palette of the temperature controls.
[48:50.240 --> 48:51.960]  And I was fucking stumped.
[48:51.960 --> 48:54.980]  And I couldn't figure out why one side was orange and one side was blue.
[48:55.680 --> 48:59.080]  And, uh, and I was literally thinking I was going crazy.
[48:59.080 --> 49:01.460]  And I was like, did somebody, is somebody fucking with me?
[49:01.680 --> 49:05.440]  Because that's not, uh, that's not how it works.
[49:05.580 --> 49:07.520]  And then I figured it out.
[49:07.960 --> 49:08.340]  Can I guess?
[49:08.400 --> 49:09.660]  And I got it to look like that.
[49:10.200 --> 49:11.660]  Gavin, would you like to guess?
[49:12.480 --> 49:13.760]  Uh, you were wearing sunglasses.
[49:14.080 --> 49:16.080]  I was wearing polarizing sunglasses.
[49:16.620 --> 49:21.560]  I apparently, my wife got me a pair of polarizing sunglasses for my birthday.
[49:21.560 --> 49:25.720]  And I swear to God, I have owned polarizing sunglasses before.
[49:26.380 --> 49:30.100]  But never have they changed the colors of stuff I look at.
[49:30.240 --> 49:33.380]  And then I realized everything looks like that with those sunglasses.
[49:33.680 --> 49:38.260]  And I just hadn't noticed it because I wasn't staring at something that was pure white that close before.
[49:38.360 --> 49:38.780]  You know what I mean?
[49:39.280 --> 49:40.460]  Yeah, it was my sunglasses.
[49:40.640 --> 49:44.040]  But for about seven minutes, I thought I was losing my fucking mind.
[49:44.400 --> 49:45.700]  I had the same exact thing.
[49:46.200 --> 49:50.260]  It was right when I started wearing Shady Ray sunglasses, which are polarized.
[49:50.880 --> 49:54.320]  I, uh, I was setting up two phantoms on a shoot.
[49:54.440 --> 49:55.620]  It was a shoot with Adam Savage.
[49:55.900 --> 49:58.700]  And I just couldn't get one of the freaking monitors to work.
[49:58.960 --> 50:01.780]  And I was like rummaging around, I was looking, I was like replacing cables.
[50:01.840 --> 50:03.260]  I was like checking the battery.
[50:03.360 --> 50:04.820]  I was like powering it with a different cable.
[50:05.060 --> 50:08.420]  And then my sunglasses just slipped down and it was on the whole time.
[50:08.740 --> 50:11.040]  And I'd been, I'd been troubleshooting a monitor that was on.
[50:11.300 --> 50:14.040]  I just couldn't see that particular screen.
[50:14.600 --> 50:16.240]  But the other one, it didn't do that one.
[50:16.240 --> 50:18.440]  It was just like one of my screens.
[50:18.720 --> 50:20.540]  I couldn't see through my sunglasses.
[50:22.200 --> 50:24.200]  We're so stupid.
[50:25.300 --> 50:28.680]  Apparently, I was just reading the comments, the comments on 59.
[50:29.300 --> 50:32.560]  Apparently, we're all the dumbest people on earth for our pasta takes.
[50:32.820 --> 50:35.100]  And people can't believe how stupid we are.
[50:35.360 --> 50:37.620]  Wait, what was the, how are we dumb for pasta?
[50:37.980 --> 50:40.220]  I don't think we are, but everybody, read the comments.
[50:40.380 --> 50:43.940]  Everybody's like, that was the dumbest thing I've ever listened to.
[50:44.000 --> 50:44.720]  They're all stupid.
[50:44.720 --> 50:51.960]  I thought, I convinced myself for like six months that I was, I became colorblind because of Sea of Thieves.
[50:52.620 --> 50:55.500]  You have diggable maps with a red X on them.
[50:55.840 --> 50:58.080]  And then one day it just turned to white.
[50:58.840 --> 51:00.660]  And I thought, that's weird.
[51:00.700 --> 51:02.040]  And then it was always like that.
[51:02.280 --> 51:06.160]  And you can show people your map in that game.
[51:06.220 --> 51:08.780]  And I showed someone, I said, what color is that X?
[51:08.920 --> 51:09.560]  Do you see that?
[51:09.860 --> 51:10.720]  And they're like, oh, it's red.
[51:11.200 --> 51:14.560]  And I was, I just didn't want to, I don't know, like I was nervous about it.
[51:14.560 --> 51:16.800]  So I didn't want to say what I was seeing.
[51:16.920 --> 51:22.540]  So I spent a period of time thinking like, do I just see a certain shade of red as white now?
[51:22.860 --> 51:24.440]  Did something happen to my eyes?
[51:24.600 --> 51:28.240]  And then I realized it was a setting that I had accidentally turned on in accessibility.
[51:28.840 --> 51:32.280]  It was just, I had set, yeah, like a colorblind type thing.
[51:32.360 --> 51:35.120]  So I just had shifted the color and I had no idea that I did it.
[51:35.300 --> 51:41.780]  But I was quietly freaking out for several months that I could no longer see that certain shade of red as red.
[51:43.100 --> 51:43.980]  Jesus Christ.
[51:43.980 --> 51:44.520]  We're all color dumb.
[51:45.940 --> 51:49.380]  No, spaghetti is not a dish and doesn't require tomato sauce.
[51:49.540 --> 51:50.880]  Spaghetti is just a pasta type.
[51:51.080 --> 51:52.020]  Isn't that what we said though?
[51:52.260 --> 51:53.380]  No, that's what I was asking.
[51:53.960 --> 51:54.220]  Yeah.
[51:54.520 --> 52:01.300]  I was very confused about it because I thought baked spaghetti is the dish and not just you're baking the noodle.
[52:01.700 --> 52:03.240]  I still am kind of confused.
[52:03.240 --> 52:08.460]  And then people were upset that we called spaghetti sauce or marinara red sauce.
[52:08.600 --> 52:09.720]  And they're like, stop doing that.
[52:09.840 --> 52:10.480]  That nobody else.
[52:10.580 --> 52:11.880]  That's just a dumb American thing.
[52:11.980 --> 52:14.220]  And I'm like, I wasn't using this.
[52:14.300 --> 52:16.540]  I don't think that's the official fucking term or anything.
[52:16.620 --> 52:18.940]  We're just having a colloquial conversation.
[52:20.880 --> 52:20.940]  Damn.
[52:21.440 --> 52:23.900]  Is marinara the same as the spaghetti sauce?
[52:25.320 --> 52:26.360]  Are those different?
[52:26.400 --> 52:27.520]  I always thought they were different.
[52:27.660 --> 52:30.460]  I thought, I view marinara as like the pizza dipping sauce.
[52:30.820 --> 52:32.400]  Well, there's marinara and tomato sauce.
[52:32.400 --> 52:32.980]  Okay.
[52:33.880 --> 52:35.840]  Spaghetti sauce isn't a thing.
[52:35.980 --> 52:36.900]  I think that's what people are saying.
[52:37.260 --> 52:37.560]  Oh.
[52:37.660 --> 52:37.800]  Yeah.
[52:38.440 --> 52:41.400]  Spaghetti is the multiple spaghetto.
[52:42.700 --> 52:42.860]  Yes.
[52:42.900 --> 52:46.020]  What's weird, though, is I don't have that sauce and anything outside of spaghetti.
[52:46.560 --> 52:47.700]  Where's that sauce going?
[52:48.140 --> 52:53.940]  All I'm saying is that when you order spaghetti on a menu in America, you get spaghetti and red sauce.
[52:54.140 --> 52:55.160]  Call it whatever the fuck you want to.
[52:55.260 --> 52:55.960]  Bolognese, whatever.
[52:56.100 --> 52:57.880]  You get spaghetti and a red sauce on it.
[52:58.100 --> 52:58.840]  Sometimes it has meat.
[52:59.080 --> 52:59.780]  Sometimes it doesn't.
[52:59.780 --> 53:02.460]  And that's what we in America call spaghetti.
[53:02.600 --> 53:05.260]  I feel like red sauce can be called gravy, too, can't it?
[53:05.960 --> 53:06.520]  Absolutely.
[53:06.880 --> 53:08.560]  People on the East Coast call it gravy.
[53:09.000 --> 53:10.240]  Italians call it gravy.
[53:10.580 --> 53:11.380]  American Italians.
[53:11.380 --> 53:15.560]  I feel like I've heard East Coast chefs be like, I do great gravy.
[53:15.740 --> 53:17.720]  All the Sopranos called it gravy.
[53:17.920 --> 53:19.840]  All the Goodfellas dudes called it gravy.
[53:20.360 --> 53:25.460]  But call it spaghetti sauce because on your spaghetti.
[53:25.460 --> 53:29.780]  Wouldn't that be like putting cereal sauce in your coffee?
[53:31.240 --> 53:38.200]  I didn't hear a thing you said because you tried to process the question.
[53:38.340 --> 53:39.240]  You okay, Eric?
[53:39.740 --> 53:40.660]  Yeah, it's fine.
[53:40.800 --> 53:46.820]  I've just been running up and down, but I got really excited to come back and hear about cereal sauce for my coffee.
[53:47.140 --> 53:47.800]  That's pretty good.
[53:49.800 --> 53:50.280]  What?
[53:50.400 --> 53:50.600]  Huh?
[53:51.160 --> 53:51.620]  What?
[53:52.000 --> 53:53.680]  What do you call spaghetti sauce?
[53:53.680 --> 53:55.880]  I'm just saying what Gavin said.
[53:56.280 --> 53:57.160]  It's tomato sauce.
[53:57.540 --> 53:58.460]  Tomato sauce?
[53:59.040 --> 53:59.240]  Yeah.
[54:00.040 --> 54:00.560]  Bolognese?
[54:01.020 --> 54:09.080]  I'm looking at pasta sauce, chunky tomato and garlic sauce, traditional pasta sauce, spaghetti sauce.
[54:09.700 --> 54:11.000]  It's called a million different.
[54:11.040 --> 54:11.960]  I'm looking at...
[54:11.960 --> 54:12.860]  Look at...
[54:13.420 --> 54:13.980]  It's...
[54:13.980 --> 54:15.640]  Listen, it's called a million different things.
[54:15.760 --> 54:16.560]  Look at a fucking label.
[54:16.980 --> 54:19.220]  Yeah, I think ragu is just like meat and sauce, right?
[54:19.560 --> 54:19.780]  Meat and sauce.
[54:19.780 --> 54:20.140]  Ragu.
[54:20.980 --> 54:22.140]  But like, here's some...
[54:22.980 --> 54:23.380]  Organic?
[54:23.920 --> 54:24.320]  Yeah.
[54:24.560 --> 54:26.500]  Alright, I don't want to talk about spaghetti anymore.
[54:27.040 --> 54:29.420]  There's different pasta terminology around the world.
[54:29.780 --> 54:33.320]  Like, I'd never called spaghetti a noodle before, but that's a common American thing.
[54:33.780 --> 54:33.980]  Yeah.
[54:34.560 --> 54:34.740]  Yeah.
[54:35.300 --> 54:36.980]  I still don't know about a chow mein.
[54:39.500 --> 54:40.220]  The noodle?
[54:40.440 --> 54:41.100]  It's a noodle, right?
[54:41.860 --> 54:42.480]  The chow mein noodle?
[54:42.480 --> 54:43.260]  No, it's an egg noodle.
[54:43.400 --> 54:44.380]  We don't need to do this again.
[54:44.420 --> 54:44.840]  We did this.
[54:46.580 --> 54:47.020]  We...
[54:47.020 --> 54:47.740]  Smash people.
[54:48.400 --> 54:49.840]  We recently had an...
[54:51.260 --> 54:53.020]  We recently hung out with Jack.
[54:53.960 --> 54:54.960]  Major League Fan Jack.
[54:54.960 --> 54:56.040]  Yes! Thank you!
[54:56.380 --> 54:57.440]  I've been having to wait.
[54:57.680 --> 55:06.780]  So you guys met with Jack and you said that there's a photo that I need to react to or like...
[55:06.780 --> 55:07.240]  I don't know.
[55:07.300 --> 55:08.320]  I guess you have it.
[55:08.880 --> 55:09.760]  I don't think...
[55:09.760 --> 55:10.440]  Do you have it, Eric?
[55:10.480 --> 55:11.080]  I don't have it.
[55:11.700 --> 55:13.460]  Was I guessing what the photo is?
[55:13.520 --> 55:14.820]  I think Eric is still doing...
[55:14.820 --> 55:17.120]  Yeah, he's doing his prop stuff.
[55:18.100 --> 55:18.580]  No.
[55:19.220 --> 55:20.880]  Could I text Jack and ask him to send it?
[55:21.340 --> 55:22.240]  Yeah, ask him to send it.
[55:22.280 --> 55:22.980]  Ask him to send it.
[55:23.200 --> 55:25.040]  So, for context, I heard that...
[55:25.040 --> 55:27.040]  I'm assuming it was part of your birthday, Jeff.
[55:27.120 --> 55:28.700]  That everyone was hanging out.
[55:29.020 --> 55:29.700]  Jack was there.
[55:30.160 --> 55:32.900]  And then Jack showed a photo to someone.
[55:33.760 --> 55:34.800]  Eric, I believe.
[55:35.480 --> 55:38.140]  And Eric immediately had you come look at it.
[55:38.980 --> 55:42.940]  And then it just became a thing that I don't...
[55:42.940 --> 55:46.260]  I've been trying to guess, like, what would Jack show Eric
[55:46.720 --> 55:50.900]  that would then turn into everybody ripping Jack in some sense
[55:50.900 --> 55:53.160]  or getting under his skin with it?
[55:53.460 --> 55:54.300]  I can't...
[55:54.300 --> 55:55.260]  I have no idea.
[55:55.640 --> 55:58.120]  I wouldn't have brought this up if I didn't think Eric was back
[55:58.120 --> 55:59.940]  because he was back and talking.
[56:00.040 --> 56:00.620]  Should we wait for Eric?
[56:01.100 --> 56:03.560]  So maybe we should wait for Eric because this is kind of...
[56:03.560 --> 56:07.420]  The story kind of started with him and it was his incredulity
[56:07.420 --> 56:09.180]  that kind of fueled the whole thing.
[56:09.780 --> 56:10.680]  But it was... yeah.
[56:10.820 --> 56:11.180]  It was...
[56:11.180 --> 56:12.240]  We had a birthday party.
[56:13.340 --> 56:15.080]  Emily threw a birthday party for me at the house.
[56:15.280 --> 56:19.780]  And we were hanging out with Jack and, like, the truck boys were there
[56:19.780 --> 56:22.120]  and Trev and Barb and a bunch of people.
[56:22.640 --> 56:23.260]  Eric, of course.
[56:24.440 --> 56:25.860]  And Nick said, fuck off.
[56:25.880 --> 56:26.360]  I'm not coming.
[56:26.720 --> 56:27.260]  Which is cool.
[56:27.360 --> 56:27.660]  It's whatever.
[56:28.620 --> 56:29.480]  I'm just going on a trip.
[56:29.680 --> 56:30.300]  No, you were fine.
[56:30.440 --> 56:31.120]  It was totally fine.
[56:31.240 --> 56:31.760]  You were very sweet.
[56:32.680 --> 56:34.480]  But yeah, and it was good to see everybody.
[56:34.540 --> 56:35.740]  It was really good to hang out with Jack.
[56:35.940 --> 56:38.240]  And then five minutes into hanging out with Jack,
[56:38.280 --> 56:40.080]  he looked at me and he goes, I remember this.
[56:40.600 --> 56:45.660]  And I had gotten under his skin and he was legit annoyed with me.
[56:46.040 --> 56:50.900]  And unfortunately, I can't stop when that happens.
[56:51.120 --> 56:52.000]  You know what I mean?
[56:52.440 --> 56:56.880]  And so I, I just, I, uh, I, I, I just, I couldn't, I couldn't let it go.
[56:57.520 --> 56:57.760]  Huh.
[57:01.400 --> 57:03.220]  I said, could you send the picture?
[57:03.500 --> 57:04.520]  He said, sure.
[57:04.660 --> 57:06.860]  And sent me something that wasn't the picture.
[57:07.540 --> 57:08.280]  As an F you.
[57:10.140 --> 57:10.940]  Uh, yeah.
[57:11.000 --> 57:11.940]  So should we just wait for Eric?
[57:12.440 --> 57:13.720]  Yeah, he said to be right back.
[57:13.740 --> 57:14.120]  Okay.
[57:14.640 --> 57:16.040]  Anybody else got any notes?
[57:16.500 --> 57:21.020]  I was going to say while we wait for him, uh, the polarized sunglasses reared their head again in Vegas.
[57:21.520 --> 57:22.180]  Did they?
[57:22.420 --> 57:23.440]  They did for Gavin.
[57:23.720 --> 57:24.220]  Did they?
[57:24.620 --> 57:25.320]  What did you do?
[57:25.760 --> 57:29.280]  So we were in the clubhouse and because we'd been coming in and out,
[57:29.360 --> 57:31.540]  we were all wearing our sunglasses except for Eric.
[57:31.880 --> 57:36.080]  Eric had stopped at a monitor and was just staring at it.
[57:36.080 --> 57:40.380]  And he was just staring and staring like with his arms crossed, just kind of like scratching his chin or whatever.
[57:40.740 --> 57:42.840]  And Gavin walked up and goes, are you an idiot?
[57:44.980 --> 57:46.400]  And he's like, what are you talking about?
[57:46.580 --> 57:54.100]  And then Gavin took off his sunglasses and it had been a menu for what the everything was in the area.
[57:54.380 --> 57:56.380]  And Gavin was like, oh, I'm the idiot.
[57:57.740 --> 57:59.780]  Yeah, I thought he was just looking at a monitor that was off.
[57:59.820 --> 58:00.880]  I was like, are you all right?
[58:04.140 --> 58:06.940]  I got a quick life hack I stumbled onto for you guys.
[58:07.000 --> 58:07.760]  You have a life hack?
[58:08.160 --> 58:09.240]  I do. I do.
[58:10.460 --> 58:18.800]  Let's say you're the kind of person who has a fairly recent car, a car built in the last five or six years.
[58:18.880 --> 58:20.780]  And you're thinking about upgrading and getting a new car.
[58:20.940 --> 58:22.080]  I'm referring to my wife.
[58:22.400 --> 58:28.080]  My wife wants a new SUV with a third row because we're going to be making lots of trips back and forth from Austin to Michigan.
[58:28.080 --> 58:30.760]  If, you know, after the summer, hopefully if we buy a house.
[58:31.240 --> 58:31.820]  Are you going to drive?
[58:32.160 --> 58:32.980]  Well, we got the dog.
[58:33.240 --> 58:34.180]  Albert can't fly.
[58:34.540 --> 58:34.740]  Oh, yeah.
[58:34.820 --> 58:36.880]  And so he's a little too big to fly.
[58:37.200 --> 58:44.220]  And I cannot imagine Albert in an airport trying to lick and attack every single person in the airport.
[58:44.500 --> 58:45.700]  It would be a fucking nightmare.
[58:46.100 --> 58:47.120]  He'd be over. He'd explode.
[58:47.220 --> 58:49.700]  He would just he would he wouldn't know what he would vibrate until he exploded.
[58:49.900 --> 58:53.040]  And it would just be an explosion of slobber and piss.
[58:56.660 --> 58:59.000]  So we've been looking at new cars lately.
[58:59.180 --> 59:00.500]  We've been looking at new SUVs.
[59:00.560 --> 59:01.540]  And let me tell you something.
[59:01.840 --> 59:04.520]  SUVs are fucking expensive in 2025.
[59:05.100 --> 59:08.920]  And they have gotten and I recognize people are like, yeah, no shit, dumbass.
[59:08.980 --> 59:09.940]  Everything's expensive in 2025.
[59:10.140 --> 59:10.840]  I get it.
[59:10.880 --> 59:13.560]  I just haven't bought a car since like 2019, 2020.
[59:13.820 --> 59:15.840]  And so it's my first experience going.
[59:15.940 --> 59:16.600]  I guess that's not true.
[59:16.640 --> 59:20.660]  I bought Millie's car, but it was very used and it was a different experience.
[59:20.780 --> 59:22.360]  So we're looking at new SUVs.
[59:22.360 --> 59:24.760]  She's looking at maybe leasing one and trading her Mercedes in.
[59:27.060 --> 59:29.140]  And they're fucking expensive.
[59:29.540 --> 59:32.760]  And honestly, I haven't been impressed with a lot.
[59:32.960 --> 59:34.620]  I was really excited to look at a Rivian.
[59:34.720 --> 59:35.480]  We test drove one.
[59:35.620 --> 59:36.680]  I got to be honest with you.
[59:36.980 --> 59:41.760]  The experience of going to the Rivian dealership in Austin was kind of dog shit.
[59:42.120 --> 59:50.700]  And the people that work there were kind of like unenthused and are trying to sell you an 80 to $110,000 fucking car.
[59:50.700 --> 59:52.820]  And can't be bothered to give a shit.
[59:53.140 --> 59:58.800]  And they had a Nike fitness running event in their fucking showroom on a Saturday.
[59:59.020 --> 01:00:00.260]  It was like a special party.
[01:00:00.360 --> 01:00:00.560]  Oh my God.
[01:00:00.560 --> 01:00:02.280]  And so I couldn't go to the showroom.
[01:00:02.540 --> 01:00:06.880]  They had to make me meet them three blocks down at a fucking parking lot.
[01:00:07.100 --> 01:00:10.200]  Like I'm buying weed when I'm 19 years old.
[01:00:10.300 --> 01:00:11.180]  You know what I mean?
[01:00:11.420 --> 01:00:12.500]  Like at the back of a Walmart.
[01:00:13.460 --> 01:00:16.120]  And then you test drive it and it's like whatever.
[01:00:16.220 --> 01:00:16.860]  The car was fine.
[01:00:16.940 --> 01:00:18.120]  I wasn't super blown away by it.
[01:00:18.120 --> 01:00:23.320]  And then they had us like, well, if you want to see some information about it, let's walk over to the dealer.
[01:00:23.440 --> 01:00:24.000]  And you're like, okay.
[01:00:24.060 --> 01:00:26.640]  And they walk you three blocks, 110 degrees in Austin.
[01:00:26.700 --> 01:00:31.260]  And then you got to walk through all the fitness people who all look impossibly fit.
[01:00:31.340 --> 01:00:32.860]  And you're like, God, I'm a piece of shit.
[01:00:32.920 --> 01:00:33.860]  Thanks for reminding me.
[01:00:34.000 --> 01:00:34.340]  You know?
[01:00:34.360 --> 01:00:37.120]  And then like there's nowhere to sit because it's cool.
[01:00:37.200 --> 01:00:38.100]  It's not functional.
[01:00:38.420 --> 01:00:39.800]  You know, their showroom.
[01:00:39.880 --> 01:00:41.440]  And so they're like talking to you a little bit.
[01:00:41.480 --> 01:00:42.600]  I was leaning against a thing.
[01:00:42.620 --> 01:00:45.680]  And then some fitness lady came over and took it away from me because it was a part of their set.
[01:00:46.000 --> 01:00:47.080]  And the whole thing just sucked.
[01:00:47.080 --> 01:00:49.220]  And I'm like, I don't want to fucking review now because of this experience.
[01:00:49.520 --> 01:00:51.880]  And so we've been looking at Chevy, a bunch of different places.
[01:00:53.140 --> 01:00:55.060]  We were in Italy's car the other day.
[01:00:55.260 --> 01:01:01.020]  And she was just going through her menu and realized you can change like the color palette of your heads up display.
[01:01:01.480 --> 01:01:01.840]  Oh.
[01:01:02.240 --> 01:01:05.740]  So we changed hers from like whatever the default was to like sport.
[01:01:05.980 --> 01:01:07.960]  And it felt like a new car.
[01:01:08.200 --> 01:01:09.080]  So here's my life.
[01:01:09.260 --> 01:01:10.240]  Here's my life hack for you.
[01:01:10.440 --> 01:01:13.060]  If you want to get a new car, but they're too expensive.
[01:01:13.060 --> 01:01:17.300]  See if you can change your HUD to a different color, like from blue to yellow.
[01:01:17.560 --> 01:01:21.280]  Because it'll make you feel like you're driving a brand new fucking car for at least a month.
[01:01:21.460 --> 01:01:23.620]  You'll buy yourself at least another 30 days.
[01:01:23.920 --> 01:01:25.640]  If you can't, just pop on some shady sunglasses.
[01:01:26.660 --> 01:01:28.720]  Or just wear polarized sunglasses.
[01:01:28.960 --> 01:01:33.660]  If you don't have that option in your car, that'll give you a really trippy new heads up display.
[01:01:35.300 --> 01:01:36.460]  Imagine if you have both.
[01:01:36.960 --> 01:01:38.200]  You could have so many cars.
[01:01:39.460 --> 01:01:41.440]  The shades and the ability to change the display.
[01:01:41.440 --> 01:01:45.080]  I think there are five default settings that you can choose from in her car.
[01:01:45.340 --> 01:01:50.000]  So we have like five more months of this car before we get frustrated again.
[01:01:50.080 --> 01:01:51.180]  I used to do that in Fallout.
[01:01:51.360 --> 01:01:54.620]  I would change the Pip-Boy color if the game was starting to get samey.
[01:01:55.380 --> 01:01:56.220]  Yeah, that's great.
[01:01:56.800 --> 01:01:58.040]  What's your favorite Pip-Boy color?
[01:01:58.940 --> 01:02:00.320]  Probably the blue.
[01:02:00.900 --> 01:02:01.680]  That's what I like too.
[01:02:02.180 --> 01:02:03.480]  Is there like a weird orange?
[01:02:03.960 --> 01:02:05.160]  I feel like I was a big...
[01:02:05.160 --> 01:02:05.680]  New Vegas.
[01:02:05.920 --> 01:02:09.260]  The New Vegas Amber is my favorite one.
[01:02:09.260 --> 01:02:11.680]  Boys, we got it.
[01:02:11.880 --> 01:02:12.720]  That's amazing.
[01:02:13.140 --> 01:02:13.880]  Very exciting.
[01:02:14.260 --> 01:02:16.660]  We got a thing that we'll talk about at some point.
[01:02:16.920 --> 01:02:18.540]  It's so tall.
[01:02:19.220 --> 01:02:25.280]  It has to be laid down to get in my garage.
[01:02:26.120 --> 01:02:28.840]  Have we talked about this prop?
[01:02:29.080 --> 01:02:29.420]  No.
[01:02:29.920 --> 01:02:31.880]  So this hasn't been discussed publicly.
[01:02:32.100 --> 01:02:35.100]  We recorded that video of the auction and everything.
[01:02:35.260 --> 01:02:35.880]  That never came out?
[01:02:36.440 --> 01:02:36.740]  No.
[01:02:37.360 --> 01:02:37.580]  Okay.
[01:02:38.060 --> 01:02:40.180]  When do we want to put that out?
[01:02:40.220 --> 01:02:41.000]  Because we have it.
[01:02:41.460 --> 01:02:42.200]  We do.
[01:02:42.440 --> 01:02:44.220]  I feel like we could do more than that.
[01:02:45.860 --> 01:02:47.560]  Amber has a vision for it.
[01:02:48.480 --> 01:02:48.940]  Potentially.
[01:02:49.340 --> 01:02:51.680]  Yeah, it was just the least...
[01:02:51.680 --> 01:02:52.980]  I'm so happy we got it.
[01:02:53.020 --> 01:02:53.600]  It's so exciting.
