[00:00.000 --> 00:03.680]  A massage chair can look extravagant.
[57:41.600 --> 57:47.620]  And it is easier to say yes and no and however we want to sort of delineate those things.
[57:47.840 --> 58:00.380]  But boy, seeing it through when you are a structureless form of just five people in a Discord call is way harder than when it is emails and somebody else's job.
[58:01.100 --> 58:10.000]  The way that I was thinking about that question is everything that they as an audience or community member sees is easier.
[58:10.000 --> 58:13.340]  Everything that they don't experience as that is harder.
[58:13.520 --> 58:14.860]  You're absolutely right.
[58:14.980 --> 58:16.820]  That's a brilliant way to put it.
[58:17.240 --> 58:25.040]  Everything that you care about as somebody who consumes this content and wants to be part of what we're doing is infinitely easier.
[58:25.480 --> 58:33.560]  All the stuff that has zero impact on you is so much harder and is so much more pressure because we have to figure this stuff out.
[58:34.080 --> 58:37.320]  But it is absolutely worth it for that trade-off.
[58:37.320 --> 58:51.440]  It's not like a thing of we have an idea, let's now pitch 50 people about it and then get different tiers of approval and then have to try to figure it out and then make adjustments to it based off of that approval.
[58:52.140 --> 58:54.600]  It is like we come up with a thing, we make a thing.
[58:56.020 --> 59:02.480]  It's not an approval thing, but being able to see the audience community reaction to it, that is the thing.
[59:02.700 --> 59:04.040]  How do they feel about this?
[59:04.040 --> 59:07.540]  What feedback are they going to give us?
[59:07.720 --> 59:10.880]  Like, oh shit, that is an interesting point, we didn't consider that.
[59:11.380 --> 59:15.360]  Obviously everything we're making is because we're passionate about it and we're leading with what we want to do first.
[59:15.840 --> 59:21.020]  But that's the only wall of feedback we have as opposed to getting the thing.
[59:21.160 --> 59:28.800]  It's not justifying getting the thing made, it is making the thing and then seeing like, oh okay, this is what people are into.
[59:28.800 --> 59:34.380]  Or maybe there's a takeaway that we wouldn't have naturally figured out, but now the audience is bringing forward.
[59:34.960 --> 59:38.580]  So it's just a completely different, much more rewarding process.
[59:39.000 --> 59:41.020]  I think it is more rewarding. I think it's a good way to put it.
[59:41.200 --> 59:45.780]  I feel better about it. I don't wake up at 3 and be like, oh fuck, I gotta email that guy.
[59:46.580 --> 59:49.540]  I think there's a handle that we have on it and I feel good about it.
[59:50.680 --> 59:57.600]  I'll say I'm working harder and longer than I have in years and I feel like I'm working less than ever, if that makes any sense.
[59:57.600 --> 01:00:05.580]  I agree. It's like I'm tired from all the stuff we're doing, but it's felt like all of my energy has been spent so well and it's not been frustrating.
[01:00:06.700 --> 01:00:14.780]  Although I do miss, occasionally Eric and I would have to brainstorm for collaborations that the company were going to do.
[01:00:15.100 --> 01:00:22.260]  And they were always ridiculous, but like the premise that Eric and I had to come up with an idea of what our Borderlands, the movie promotion would be...
[01:00:22.260 --> 01:00:23.280]  Oh, it was so good!
[01:00:24.560 --> 01:00:30.220]  I'm sad that that's not a thing that's going to happen, but just like having those conversations because it's still...
[01:00:30.220 --> 01:00:37.780]  And I think it will always feel to me that we're just making dumb stuff as a group of idiots who are friends and like, this is fun.
[01:00:38.060 --> 01:00:43.800]  And then it gets weird when it's like, bad boys, once you like, you got to promote bad boys, the movie.
[01:00:43.880 --> 01:00:48.600]  And like, okay, well, this is that. Let's shoot hot dogs at a cutout of Martin Lawrence.
[01:00:50.180 --> 01:01:00.060]  There is a layer of like professionalism and then us having to touch like this professionalist documents to be like, this is, let's see if we can get this dumb shit approved.
[01:01:00.500 --> 01:01:05.860]  To be like questioned about it too. Like to go, Hey, we're going to shoot hot dogs at these cutouts.
[01:01:05.880 --> 01:01:10.620]  And they go, what does that have to do with bad boys? And you go, it has this to do with bad boys.
[01:01:10.620 --> 01:01:16.900]  And they go, I don't know. And it's like, what, what do you mean? I don't know. I don't know either.
[01:01:19.180 --> 01:01:25.580]  I never understood. People used to have to hate, or people used to hate when those RFPs would come in from like Doritos or whatever.
[01:01:25.720 --> 01:01:29.220]  And they'd be like, we need 10 ideas by tomorrow. Let's get a little session together and brainstorm.
[01:01:29.480 --> 01:01:33.780]  I always really enjoyed that. It was always just such a fun, creative thought exercise, you know?
[01:01:33.800 --> 01:01:34.900]  But it's, but it's fruitless.
[01:01:35.640 --> 01:01:42.860]  No, it usually is nine times out of 10. It is fruitless, but every once in a while, something would, would go through and it would be good.
[01:01:42.860 --> 01:01:47.040]  But even, even if nothing happened from it, I always save those ideas.
[01:01:47.080 --> 01:01:57.840]  And a lot of the idea, a lot of the stuff we made at Achievement Hunter or Let's Play was initially from a different pitch that I just put my pocket and held onto and then used it for us later.
[01:01:58.080 --> 01:02:07.540]  So it wasn't like it didn't get, it was wasted. If anything, it probably helped because I may not have ever had the idea if I hadn't been forced to sit in the room and, you know, iterate on something.
[01:02:08.800 --> 01:02:15.280]  Um, I have some break. We, there's, we have a couple more questions and we'll wrap it up and see if there's anything else we want to talk toward.
[01:02:15.480 --> 01:02:19.660]  But I do have some unfortunate breaking news in the middle of this recording.
[01:02:20.100 --> 01:02:27.440]  12 minutes ago, discussing film, Kevin Costner's Horizon 2 has had its August 16th theatrical release canceled.
[01:02:28.020 --> 01:02:29.580]  What?! What?! That's horrible!
[01:02:30.160 --> 01:02:36.520]  The studio, the studios are hoping that allowing more time to grow the audience for the first film before releasing the second.
[01:02:36.520 --> 01:02:38.020]  That makes sense. That makes sense.
[01:02:38.020 --> 01:02:40.560]  I want my points back! Give me my points back!
[01:02:41.060 --> 01:02:42.700]  You can't have your points back. You bought this.
[01:02:42.720 --> 01:02:43.600]  Oh my God.
[01:02:43.960 --> 01:02:50.780]  Dude, my untitled, my, my untitled new line horror movie got pushed. I don't have that. It's like, that's the way it works sometimes.
[01:02:51.080 --> 01:02:58.400]  That, you knew what you were getting into second part of a Kevin Costner Western coming out within a month of the first part.
[01:02:59.160 --> 01:03:01.760]  You're 500 million ahead of everybody. You're fine.
[01:03:01.920 --> 01:03:03.680]  I'm the studio. Why did I do that?
[01:03:07.260 --> 01:03:12.520]  Did you see Kevin Costner dejectedly talking about the failure of Horizon for the first part?
[01:03:12.900 --> 01:03:18.720]  And how it's just like, I've never seen a director be like, yeah, like I got another one coming in the pipeline.
[01:03:18.880 --> 01:03:23.500]  There's nothing I can do about it. But hey, at least those movies look the way they do. I'm real proud of that.
[01:03:23.820 --> 01:03:26.720]  Like I'm going to lose a lot of money on this, but they look the way I want.
[01:03:27.420 --> 01:03:29.620]  Yeah. Did he go bankrupt making this film?
[01:03:29.800 --> 01:03:29.980]  No.
[01:03:30.520 --> 01:03:32.920]  Like he self-funded it, took out a mortgage on his house.
[01:03:32.920 --> 01:03:38.020]  So he was getting divorced and everything that might have had something to do with it.
[01:03:38.140 --> 01:03:41.980]  And then he's having to do stuff that I know he doesn't want to do.
[01:03:42.060 --> 01:03:43.640]  I just dropped a photo of it.
[01:03:46.820 --> 01:03:52.680]  Kevin Costner has released his own blend of Green Mountain Keurig cups at a Walmart.
[01:03:53.280 --> 01:03:58.480]  And it's Kevin Costner in front of them, $12.98 at a Walmart.
[01:03:58.480 --> 01:04:05.860]  I think it's so fucking funny that they're doing this for part two when he's currently filming part three.
[01:04:06.000 --> 01:04:08.320]  And part four is still to be started.
[01:04:08.500 --> 01:04:11.820]  This is supposed to be a four movie series. That is insane.
[01:04:12.280 --> 01:04:12.520]  Wow.
[01:04:12.520 --> 01:04:14.380]  There's a real Avatar situation going on.
[01:04:14.480 --> 01:04:14.740]  We do.
[01:04:15.040 --> 01:04:15.660]  We really do.
[01:04:16.140 --> 01:04:18.960]  That's right, Jeff. This is exactly like Avatar.
[01:04:19.540 --> 01:04:27.080]  Man, I can't wait for the audience to catch on to the first one, which is going to create, you know, enthusiasm for the second one.
[01:04:27.080 --> 01:04:29.920]  And unfortunately, it'll be out of the window, so Gavin won't receive the benefit from it.
[01:04:29.980 --> 01:04:33.040]  But the slow build of the first one is going to really help me out.
[01:04:33.040 --> 01:04:41.220]  I think it's the furthest on the opposite side of the spectrum you could have, where Avatar is a movie about blue people that everyone wants to see.
[01:04:41.520 --> 01:04:43.980]  And this is about white people that nobody wants.
[01:04:46.720 --> 01:04:53.500]  Similar to everyone, to people getting post-Avatar depression syndrome, I'm having post-Horizon depression syndrome.
[01:04:53.500 --> 01:04:57.480]  I know there's more on the horizon. However, they have pushed it.
[01:04:57.600 --> 01:05:01.000]  Now I don't know what I'm going to do, so I live in a bleak, sepia-toned world.
[01:05:01.120 --> 01:05:15.020]  I wonder if they took the film of Horizon and they put a blue filter over all the characters and then drew some, like, Avatar marks on them and then re-released it the exact same way, but just with Avatar-ish, if they would do better.
[01:05:15.520 --> 01:05:19.780]  If they gave Kevin Costner a tail, it's making money. It's banking.
[01:05:20.260 --> 01:05:22.040]  Here's what they do to make this movie happen.
[01:05:22.040 --> 01:05:30.880]  They cut out each scene and give each scene to a different special or VFX house, and they can add whatever CG they want to each scene.
[01:05:30.940 --> 01:05:33.500]  Yeah! That rocks!
[01:05:33.520 --> 01:05:34.860]  Then people will go and see that movie.
[01:05:35.080 --> 01:05:39.740]  That would be an amazing film. Look for the Easter egg in every shot.
[01:05:40.200 --> 01:05:40.800]  Oh my god.
[01:05:41.860 --> 01:05:44.740]  Okay, this next question is from Sven E.
[01:05:45.380 --> 01:05:51.580]  Sven says, what happened to all the stuff from the museum, like the tuxedo and the porta potty?
[01:05:51.580 --> 01:05:53.560]  We have half of those things.
[01:05:53.760 --> 01:05:58.280]  Well, the porta potty was last seen riding off into the sunset in a U-Haul.
[01:06:00.520 --> 01:06:02.120]  I've got it in my studio currently.
[01:06:02.700 --> 01:06:03.040]  Okay.
[01:06:03.860 --> 01:06:06.900]  Like, I knew we had it, but I didn't know where it was.
[01:06:07.240 --> 01:06:12.240]  He's got that, he's got the break show, and he's got a bunch of, like, leftover f***face merch that was sitting around.
[01:06:12.600 --> 01:06:13.480]  A lot of straws.
[01:06:13.480 --> 01:06:19.780]  But, because those are things that we bought, that's our money.
[01:06:21.200 --> 01:06:28.540]  The tuxedo, however, was a purchase that we did not purchase, so we do not have the tuxedo any longer.
[01:06:29.020 --> 01:06:29.740]  I apologize.
[01:06:30.360 --> 01:06:35.640]  But we do have the porta potty, and we can try to dress it up, but that's the best we're going to be able to do.
[01:06:35.980 --> 01:06:37.020]  I'm very sorry.
[01:06:37.160 --> 01:06:39.160]  We can always try and get another Jackie Chan outfit.
[01:06:39.920 --> 01:06:41.400]  Maybe we need to replace...
[01:06:41.400 --> 01:06:42.380]  Oh, what a good idea!
[01:06:42.900 --> 01:06:45.460]  Here's the thing with that, because I've had a similar thought.
[01:06:45.980 --> 01:06:50.900]  We are in a community, like, we are largely funded from Patreon.
[01:06:51.260 --> 01:07:00.420]  I think it would be so fun to get, like, figure out what either movie or item that is as, like, a community, and do one of those auctions again, and try to secure it.
[01:07:00.480 --> 01:07:03.100]  But I think we need everybody on board, because it's...
[01:07:03.660 --> 01:07:05.260]  I really like that.
[01:07:05.640 --> 01:07:08.780]  I wonder if anybody, if they were to auction off any of the socks.
[01:07:10.160 --> 01:07:12.080]  I think we could go further.
[01:07:12.360 --> 01:07:14.800]  I think we could even leave the realm of Jackie Chan.
[01:07:14.920 --> 01:07:16.060]  I think we could...
[01:07:16.060 --> 01:07:18.060]  You're thinking of a different tuxedo?
[01:07:19.360 --> 01:07:24.220]  I like the idea of getting a different tuxedo that is unrelated to the tuxedo.
[01:07:24.460 --> 01:07:27.120]  What is the next great tuxedo? Is it a Bond tux?
[01:07:27.120 --> 01:07:27.780]  James Bond?
[01:07:28.080 --> 01:07:29.480]  Yeah, that's the classic one.
[01:07:29.840 --> 01:07:30.660]  That's out of reach.
[01:07:31.500 --> 01:07:35.960]  I don't know, because, like, if we're lucky, we can afford a George Lazenby, and who wants that?
[01:07:37.380 --> 01:07:39.540]  I was going to say that they're, like...
[01:07:39.540 --> 01:07:44.080]  I noticed when they were doing a big John Wick 4 auction, John Wick had, like, 25 tuxes.
[01:07:44.080 --> 01:07:44.600]  Now, that's something.
[01:07:44.600 --> 01:07:46.200]  All were cheaper than you'd expect.
[01:07:47.300 --> 01:07:51.300]  Now, I don't think we're getting more John Wick, unfortunately, but, like, if those...
[01:07:51.300 --> 01:07:53.400]  the old ones go in rotation, that is a consideration.
[01:07:53.780 --> 01:07:55.600]  I was looking on an auction site.
[01:07:55.700 --> 01:08:01.480]  You can buy Luke Cornett's game-worn NBA shorts from the finals for $700.
[01:08:03.360 --> 01:08:06.980]  You can buy Jason Tatum's for about $70,000, but Luke Cornett was the cheapest I could find.
[01:08:07.760 --> 01:08:11.840]  $700, you can have his sweaty dick sweat all over you.
[01:08:11.900 --> 01:08:13.700]  What if we went for a Chris Tucker suit?
[01:08:17.220 --> 01:08:19.200]  Like a Ruby Rod outfit.
[01:08:19.740 --> 01:08:23.640]  What if we built a collection of Jackie Chan sidekicks?
[01:08:26.080 --> 01:08:28.760]  Just people that have appeared alongside Jackie Chan.
[01:08:28.780 --> 01:08:30.080]  I love that idea.
[01:08:30.080 --> 01:08:35.880]  We don't have the original thing that started us down this road, but we're gonna do all of his sidekick stuff?
[01:08:36.160 --> 01:08:37.440]  All of his adjacent stuff.
[01:08:37.660 --> 01:08:42.200]  We could start a museum where the center container of prop is just completely empty.
[01:08:42.500 --> 01:08:47.200]  I want Owen Wilson's cowboy suit from Shanghai Noon so bad.
[01:08:47.860 --> 01:08:48.660]  That'd be awesome.
[01:08:49.380 --> 01:08:52.760]  You know, some say the absence of a tuxedo is the real tuxedo.
[01:08:53.040 --> 01:08:53.520]  Wow.
[01:08:54.520 --> 01:08:57.680]  I mean, I don't say that, but, yeah, I mean, I guess I get what you're saying.
[01:08:57.680 --> 01:09:00.340]  I didn't say it, some say it.
[01:09:00.820 --> 01:09:02.340]  Alright, last question.
[01:09:03.320 --> 01:09:07.580]  Will you guys ever consider having a P.O. Box for us to send things?
[01:09:07.720 --> 01:09:12.500]  I bought some gifts to send in for the Break Show right around the time the closure was announced.
[01:09:12.880 --> 01:09:14.680]  Love you guys and all you do. That's from Christy.
[01:09:15.300 --> 01:09:17.700]  We have a P.O. Box. I'm happy to report.
[01:09:18.380 --> 01:09:18.660]  We do.
[01:09:19.060 --> 01:09:21.320]  That you can send stuff to whenever you want to.
[01:09:22.640 --> 01:09:25.900]  And Andrew is going to say that P.O. Box number right now.
[01:09:25.900 --> 01:09:29.080]  Hang on. Wait, wait, wait. Stop, stop, stop, stop, stop.
[01:09:29.840 --> 01:09:32.880]  Here's the issue that I have with the P.O. Box right now.
[01:09:33.600 --> 01:09:36.900]  We don't have anywhere for this stuff to go.
[01:09:37.380 --> 01:09:38.060]  Go to my house.
[01:09:39.300 --> 01:09:42.300]  Okay. We all heard it. It's recorded.
[01:09:42.560 --> 01:09:46.340]  When Emily messages me and says, what the fuck is all this?
[01:09:47.160 --> 01:09:49.480]  Then I will go, here is the recording.
[01:09:49.680 --> 01:09:51.180]  Then it'll go to the studio.
[01:09:52.420 --> 01:09:57.440]  Why don't we say we'll accept all mail in like microfilm format.
[01:09:57.880 --> 01:10:00.160]  We'll just put it in the porta-potty. We got tons of room in there.
[01:10:00.520 --> 01:10:02.520]  Okay. That's our storage unit.
[01:10:04.960 --> 01:10:06.980]  Storage wars but it's porta-potties.
[01:10:08.040 --> 01:10:10.480]  We're going to have to get a fucking office someday.
[01:10:10.620 --> 01:10:14.860]  Yes, that's what I'm bringing up because I'm not keeping this stuff at my house, dude.
[01:10:15.260 --> 01:10:18.220]  I don't think we need an office. I disagree with this.
[01:10:19.160 --> 01:10:23.620]  You just don't want us to collaborate without you.
[01:10:23.760 --> 01:10:28.040]  Well, first of all, yes. Second of all, we do a remote thing.
[01:10:28.840 --> 01:10:33.060]  Why would I want to pay money for you guys to make stuff I can't be a part of?
[01:10:33.300 --> 01:10:35.380]  You can be a part of it over the internet.
[01:10:35.980 --> 01:10:38.320]  But I never am. It's never as good.
[01:10:38.480 --> 01:10:42.300]  Every time we've recorded in person, you've been on the Discord.
[01:10:42.320 --> 01:10:45.900]  Not true. Not always. Most of the time not.
[01:10:45.900 --> 01:10:52.200]  Yeah, but the best stuff I feel like when you guys are together does not involve me.
[01:10:52.300 --> 01:10:53.560]  And it's like you're digging a hole.
[01:10:53.920 --> 01:10:58.300]  You know why? Wait, so we're not supposed to dig holes?
[01:10:58.660 --> 01:11:01.200]  We're not supposed to do the best stuff?
[01:11:01.540 --> 01:11:06.580]  Those are great. I just don't think there is a value in us having a physical space.
[01:11:06.920 --> 01:11:11.500]  You know what, Andrew? You make a very strong point.
[01:11:11.820 --> 01:11:13.300]  So let's go ahead and take a vote.
[01:11:13.300 --> 01:11:21.200]  All in favor of getting a space, say aye. Aye. Aye. Aye. Nay.
[01:11:22.540 --> 01:11:27.000]  I think it's a really unnecessary use of money.
[01:11:27.380 --> 01:11:30.140]  What if we got a storage unit first?
[01:11:30.520 --> 01:11:34.960]  The amount of stuff though, the amount of ideas that came from just being stood around each other.
[01:11:35.260 --> 01:11:39.200]  So hang out in a place where we're not paying for an office.
[01:11:39.400 --> 01:11:41.080]  You guys can hang out anywhere.
[01:11:41.080 --> 01:11:45.140]  We do not need to pay money for you guys to have a space to hang out in.
[01:11:45.140 --> 01:11:48.320]  This is the same issue as keeping stuff that people send in.
[01:11:48.680 --> 01:11:52.500]  We're just going somewhere. We're just going to hang out somewhere.
[01:11:52.660 --> 01:11:53.680]  We're going to go to someone's house.
[01:11:54.320 --> 01:11:55.420]  Anywhere. Any house.
[01:11:55.420 --> 01:12:00.860]  Do you know where a really cool place would be? A space that we rent that we can use for whatever we want.
[01:12:01.180 --> 01:12:04.540]  You guys could go to a coffee shop. You could go to each other's houses.
[01:12:05.260 --> 01:12:06.740]  Like this is happening already.
[01:12:07.260 --> 01:12:09.720]  Why are you dictating where we go?
[01:12:09.720 --> 01:12:11.500]  This doesn't make any sense to me.
[01:12:11.680 --> 01:12:13.040]  Jeff, you voted nay?
[01:12:13.560 --> 01:12:15.340]  Because it doesn't make sense.
[01:12:15.440 --> 01:12:18.380]  Hold on a second, but what if we wanted to do a cooking thing?
[01:12:18.680 --> 01:12:20.600]  Like a melon balling or whatever.
[01:12:21.000 --> 01:12:26.680]  Yeah, what if we wanted time to set something up, light it, make it look decent, and then we don't necessarily want to film it that day?
[01:12:26.760 --> 01:12:29.420]  What, are we going to take all of our stuff back out of the coffee shop?
[01:12:29.900 --> 01:12:33.540]  If only one of us has a studio in which you could film things in.
[01:12:33.580 --> 01:12:36.000]  He's volunteering your studio, Gavin.
[01:12:36.100 --> 01:12:37.140]  I have to pay for that.
[01:12:37.660 --> 01:12:40.440]  Well, that's what my point is.
[01:12:40.440 --> 01:12:40.880]  You want to pay me rent?
[01:12:41.740 --> 01:12:42.140]  Sure.
[01:12:43.200 --> 01:12:46.600]  Wait, we're paying Gavin rent, but we could be renting a space.
[01:12:46.760 --> 01:12:47.640]  That's the same.
[01:12:47.880 --> 01:12:52.080]  I don't see the value in us having a space constantly.
[01:12:52.400 --> 01:12:53.700]  Don't say us, say you.
[01:12:54.120 --> 01:12:59.680]  What if we did this? What if we, in conjunction with renting an office in Austin, we rented one in Vancouver Island.
[01:12:59.860 --> 01:13:00.820]  No, that would be stupid.
[01:13:01.080 --> 01:13:02.780]  And we all had to be at the office together.
[01:13:03.300 --> 01:13:03.380]  I hate that.
[01:13:04.340 --> 01:13:08.340]  It's just, I think it doesn't make any sense, but I respect the vote.
[01:13:08.660 --> 01:13:15.860]  I feel like there's got to be a technical way to improve the lines of communication to make it better.
[01:13:16.500 --> 01:13:20.720]  Like, it was always just a ramshackle thing we threw together in a conference room at RT.
[01:13:20.980 --> 01:13:26.300]  Yeah, and there's always, there's still stuff that we wanted to do that we can't do because we don't have a space right now.
[01:13:26.780 --> 01:13:28.440]  There's like a gameplay thing we want to do.
[01:13:29.280 --> 01:13:31.100]  Yeah, we do want to do a gameplay thing.
[01:13:31.220 --> 01:13:32.060]  See, I don't know about that.
[01:13:32.060 --> 01:13:32.700]  Yeah, you do.
[01:13:33.480 --> 01:13:34.720]  You absolutely know about it.
[01:13:35.340 --> 01:13:37.520]  It's just we don't have a place to do it.
[01:13:38.020 --> 01:13:46.560]  The premise of, I feel like, a value that we have is that being a remote company, I don't think we lose anything in our remoteness.
[01:13:47.000 --> 01:13:51.560]  So the idea of making a physical space, just as a constant, doesn't make any sense to me.
[01:13:52.020 --> 01:13:53.880]  We can hang out outside of that.
[01:13:53.900 --> 01:13:55.120]  I can understand that.
[01:13:55.120 --> 01:14:05.080]  I also think it's not, even if we decided, well, I mean, we voted, but decided to get a place, I don't think we'd be doing it tomorrow.
[01:14:05.340 --> 01:14:11.140]  I think it's a decision that would be pretty far down the road as we grow and maybe our needs grow and change too.
[01:14:11.260 --> 01:14:11.740]  I don't know.
[01:14:13.360 --> 01:14:16.600]  But I definitely see that it's a point of contention and I don't want it to be.
[01:14:17.160 --> 01:14:23.500]  I mostly, I would be happy with a storage unit right now just so we have a place to put shit that doesn't burden Gavin.
[01:14:24.000 --> 01:14:27.780]  I was on board with it until Eric mentioned my wife and then I got scared.
[01:14:29.260 --> 01:14:31.800]  I don't know how that wasn't the first thing you thought of.
[01:14:32.800 --> 01:14:35.340]  I just, because I don't think a lot, you know?
[01:14:39.420 --> 01:14:43.380]  Like, if I'm being honest with you, most of my idle thoughts these days are taken up by hot dogs.
[01:14:43.580 --> 01:14:44.900]  I think about hot dogs a lot.
[01:14:46.640 --> 01:14:47.000]  Buns.
[01:14:47.660 --> 01:14:50.780]  Yeah, I've been thinking, I had like so many fucking hot dogs in Michigan.
[01:14:51.760 --> 01:14:54.020]  It's weird that you shit so much, anyway.
[01:14:54.540 --> 01:14:55.580]  What do you think we'll lose?
[01:14:56.500 --> 01:14:56.860]  Right.
[01:14:57.640 --> 01:14:58.120]  What do you mean?
[01:14:58.800 --> 01:15:01.980]  What will we lose that we currently have by getting a space?
[01:15:02.600 --> 01:15:04.900]  By getting a, like, I just...
[01:15:04.900 --> 01:15:05.600]  Apart from money.
[01:15:07.160 --> 01:15:09.060]  Money is like the obvious thing.
[01:15:09.400 --> 01:15:15.060]  The second thing is like, I just feel like that is not going to be an optimal way for me to interact with you guys.
[01:15:15.140 --> 01:15:16.120]  And I want to be part of that.
[01:15:16.120 --> 01:15:18.280]  And it's okay that there are times where I'm not part of that.
[01:15:18.580 --> 01:15:23.900]  But if, like, the idea of you guys always are going to this space and I'm the only remote one, I hate that.
[01:15:24.120 --> 01:15:28.140]  I can, listen, I can completely and totally understand that.
[01:15:28.360 --> 01:15:37.020]  And I think that the fear there would be, if I were in Andrew's position, it's like, if you guys go to the office and you're in the office more and more and more, then I'm a part of it less and less and less.
[01:15:37.340 --> 01:15:37.640]  Yes.
[01:15:37.740 --> 01:15:40.080]  And I would feel maybe pushed to the side.
[01:15:40.080 --> 01:15:46.600]  And as somebody who is the only remote end of you guys in the office, it sucks most of the time.
[01:15:46.900 --> 01:15:47.780]  I completely understand.
[01:15:47.960 --> 01:15:50.540]  I mean, the delay for content, I think it does suck.
[01:15:50.660 --> 01:15:52.340]  But I don't think we would want to record a ton.
[01:15:52.820 --> 01:15:55.300]  But we all used to go to an office anyway.
[01:15:56.160 --> 01:16:03.580]  But then, like, for me, just my position of, from a business perspective, why do we need to pay for a place that you guys hang out in?
[01:16:04.480 --> 01:16:07.340]  Why is that, like, you can't hang out in other places?
[01:16:08.240 --> 01:16:09.340]  That is just my thought.
[01:16:09.340 --> 01:16:11.540]  As somebody who is not going to utilize the space.
[01:16:11.720 --> 01:16:16.360]  We can definitely hang out at a coffee shop and kick around ideas or go to lunch and stuff.
[01:16:16.420 --> 01:16:16.880]  That's easy.
[01:16:17.060 --> 01:16:24.460]  But there is a benefit of having a creative space to play in, kind of like the old Achievement Hunter office.
[01:16:24.760 --> 01:16:28.440]  I don't know that we need to address it today or even a month from now.
[01:16:28.440 --> 01:16:34.600]  But I do think that there would be a benefit of just having a place where we could go that we can mess up.
[01:16:34.700 --> 01:16:39.480]  And we don't have to disrupt my life or Eric's life or Gavin's other business.
[01:16:39.600 --> 01:16:42.700]  And we can turn the lights off and leave, you know.
[01:16:44.420 --> 01:16:46.720]  And that whiteboard wouldn't have happened remotely.
[01:16:47.380 --> 01:16:48.440]  Why wouldn't it have, though?
[01:16:48.980 --> 01:16:50.300]  Why couldn't that have happened remotely?
[01:16:50.400 --> 01:16:51.840]  We need a place to store stuff.
[01:16:51.960 --> 01:16:53.220]  We need a place to store stuff.
[01:16:53.300 --> 01:16:57.960]  And if we're already going to pay for a place to store stuff, I want it to be a place that we can go to as we see fit.
[01:16:57.960 --> 01:17:00.620]  And not have to go through so many hoops to get into.
[01:17:00.960 --> 01:17:10.620]  I don't see the benefit of not having a space if we are going to get together occasionally and film things in person.
[01:17:10.820 --> 01:17:13.320]  I understand what you're saying about being remote.
[01:17:13.840 --> 01:17:15.680]  We can figure that out.
[01:17:15.880 --> 01:17:18.620]  I do not think it will be a day-to-day place that we will go to.
[01:17:18.740 --> 01:17:22.040]  But I can see a Friday afternoon where we know we're going to film something.
[01:17:22.040 --> 01:17:23.460]  That's there.
[01:17:23.800 --> 01:17:29.520]  And we have all of the cards that people are going to send to this PO box that I'm about to read out.
[01:17:29.800 --> 01:17:31.060]  And all of this other stuff.
[01:17:31.140 --> 01:17:32.720]  Because it's not going to stop.
[01:17:33.060 --> 01:17:37.600]  And we won't change anything that's remote now into an in-person thing down the line.
[01:17:37.740 --> 01:17:39.700]  We're still going to keep everything we do the same.
[01:17:40.200 --> 01:17:42.120]  I understand saying that, but like...
[01:17:42.660 --> 01:17:44.460]  Eric does bring up one point.
[01:17:44.940 --> 01:17:52.020]  I am not going to start the card show back until I have a dedicated space for it.
[01:17:52.020 --> 01:17:54.020]  I've been kind of holding out on that.
[01:17:54.140 --> 01:17:55.580]  I just don't have the room for it in my house.
[01:17:56.700 --> 01:17:58.680]  My office is mostly cards.
[01:18:00.020 --> 01:18:03.700]  So I need a set if I want to continue the break show.
[01:18:03.760 --> 01:18:07.280]  And I would like to continue the break show for regulation at some point or some iteration of it.
[01:18:07.360 --> 01:18:08.320]  I do think that there's...
[01:18:08.320 --> 01:18:14.740]  Just highlighting collectibles and having fun and playing with collectibles is something that there's a lot of entertainment value in.
[01:18:15.300 --> 01:18:17.620]  And I definitely would like a place to do that.
[01:18:17.620 --> 01:18:24.740]  I also think that we're having a very serious discussion about something that's a long way off, probably.
[01:18:27.380 --> 01:18:30.240]  Just to clarify, I fully support that.
[01:18:30.520 --> 01:18:32.080]  I totally see value in that.
[01:18:32.360 --> 01:18:38.820]  Especially if we want to film a specific show, like a does-it-do type thing, we would need a space like that.
[01:18:39.000 --> 01:18:39.700]  And I love that.
[01:18:39.980 --> 01:18:46.660]  I want as many of our creative ideas to have a place to exist and to make them the best they can be as possible.
[01:18:46.660 --> 01:18:52.360]  My opposition to it was that it was originally framed to me as, let's have a physical space to hang out in.
[01:18:52.760 --> 01:18:55.140]  That's not... I don't believe that's how we framed it.
[01:18:55.860 --> 01:18:56.560]  No, it was.
[01:18:56.960 --> 01:18:57.980]  No, it was.
[01:18:58.220 --> 01:19:02.160]  Andrew, I completely understand what you're saying.
[01:19:02.360 --> 01:19:04.940]  I disagree with your premise. I don't believe that's what we said.
[01:19:05.200 --> 01:19:06.660]  I said I need a place to put stuff.
[01:19:07.020 --> 01:19:10.000]  Whether it's what we said or not, it's what he heard.
[01:19:10.080 --> 01:19:11.160]  And that's the only thing that matters.
[01:19:11.160 --> 01:19:14.620]  But I will say, we had the old f***face office, Andrew.
[01:19:14.940 --> 01:19:17.460]  And I would go in there and I would sit there sometimes for a couple hours.
[01:19:17.580 --> 01:19:20.560]  I rarely ran into any... I saw Eric a handful of times.
[01:19:20.720 --> 01:19:23.500]  I never saw Gavin there once, I don't think.
[01:19:23.520 --> 01:19:26.920]  Yeah, I would see people in other places just around the office.
[01:19:26.980 --> 01:19:31.060]  So, I mean, I don't... nobody went to the office when we had one very often.
